,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[13.],[[[0 0 1 0 0]]],[[9.]],[2],[13.],[[0 0 0 0 0]],"[[-0.23607738  0.99841374 -0.12914509  0.03007872  0.1621455   0.80414569
   0.00201795  0.00161207  0.          0.          1.          0.
   0.          0.2       ]]"
1,[8.],[[[0 0 1 0 0]]],[[11.]],[1],[24.],[[0 0 0 0 0]],"[[-4.38337058e-01  9.95119989e-01  3.01275551e-01  3.80621813e-02
   6.06799126e-01  3.52761000e-01  1.40486669e-03  9.72924114e-04
   1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[2.],[[[1 0 0 0 0]]],[[1.]],[3],[0.],[[0 0 0 0 0]],"[[-0.26933578  0.97811973  0.48601738  0.11169074  0.68482685  0.20031564
   0.00189964  0.00126709  0.          0.          1.          0.
   0.          0.4       ]]"
3,[6.],[[[0 0 1 0 0]]],[[9.]],[1],[20.],[[0 0 0 0 0]],"[[-3.57546896e-01  9.97062564e-01  5.89060962e-01  7.89463222e-02
   7.86841094e-01  1.32224694e-01  1.21570053e-03  7.72281433e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[10.],[[[0 1 0 0 0]]],[[7.]],[2],[10.],[[0 0 0 0 0]],"[[-7.70847797e-01  9.99931097e-01  7.78970003e-01  9.74676386e-03
   9.43853974e-01  4.60351631e-02  2.29778714e-04  1.34288202e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[6.],[[[0 1 0 0 0]]],[[8.]],[1],[18.],[[0 0 0 0 0]],"[[-7.49663472e-01  9.99528289e-01  9.51841056e-01  1.13805523e-02
   9.66520786e-01  2.18361095e-02  1.68897765e-04  9.36723227e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[6.],[[[0 1 0 0 0]]],[[8.]],[1],[18.],[[0 0 0 0 0]],"[[-7.68701553e-01  9.99695301e-01  9.84289289e-01  1.03143472e-02
   9.70861673e-01  1.85957346e-02  1.47401937e-04  8.08370314e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[0.],[[[0 1 0 0 0]]],[[7.]],[0],[21.],[[0 0 0 0 0]],"[[-4.05832082e-01  9.96923804e-01  9.91313815e-01  7.17258900e-02
   9.04322445e-01  2.32289899e-02  4.63582313e-04  2.59198336e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[0.],[[[0 1 0 0 0]]],[[8.]],[0],[24.],[[0 0 0 0 0]],"[[-9.42017287e-02  9.97475863e-01  9.85394716e-01  3.00217420e-01
   6.74678624e-01  2.35280916e-02  1.00408145e-03  5.71871642e-04
   1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[9.],[[0 0 0 0 0]],"[[3.70045990e-01 9.94069576e-01 9.82247353e-01 8.45284045e-01
  1.45250708e-01 7.79275224e-03 1.05453481e-03 6.17924496e-04
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 1.10000000e+00]]"
