,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[16.],[[[0 0 1 0 0]]],[[11.]],[2],[16.],[[0 0 0 0 0]],"[[-0.23132396  0.99957734 -0.36148545  0.01198117  0.06411285  0.92131954
   0.00139184  0.00119466  0.          0.          1.          0.
   0.          0.2       ]]"
1,[7.],[[[0 0 1 0 0]]],[[10.]],[1],[22.],[[0 0 0 0 0]],"[[-0.35576373  0.98728961  0.30984989  0.05819315  0.58555031  0.35321793
   0.00179038  0.00124832  0.          0.          1.          0.
   0.          0.3       ]]"
2,[6.],[[[0 0 1 0 0]]],[[9.]],[1],[20.],[[0 0 0 0 0]],"[[-4.03517485e-01  9.94969666e-01  5.28175592e-01  5.99061325e-02
   7.73387849e-01  1.64753973e-01  1.18546269e-03  7.66559853e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[7.],[[[0 1 0 0 0]]],[[5.]],[2],[7.],[[0 0 0 0 0]],"[[-5.96311510e-01  9.99679744e-01  7.98968613e-01  2.51735151e-02
   9.26010549e-01  4.81998287e-02  3.88315413e-04  2.27725250e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[7.],[[[0 1 0 0 0]]],[[5.]],[2],[7.],[[0 0 0 0 0]],"[[-7.33652055e-01  9.99776125e-01  9.46488202e-01  1.24052390e-02
   9.64660883e-01  2.26536132e-02  1.80079078e-04  1.00111596e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[7.],[[[0 1 0 0 0]]],[[5.]],[2],[7.],[[0 0 0 0 0]],"[[-8.02700937e-01  9.99806345e-01  9.82450545e-01  8.56198091e-03
   9.73003447e-01  1.82299521e-02  1.32221350e-04  7.24140191e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[5.],[[[0 1 0 0 0]]],[[7.]],[1],[15.],[[0 0 0 0 0]],"[[-7.49270201e-01  9.99523044e-01  9.89415765e-01  1.14787249e-02
   9.69815135e-01  1.84654947e-02  1.55430098e-04  8.52034354e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[0.],[[[0 1 0 0 0]]],[[8.]],[0],[24.],[[0 0 0 0 0]],"[[-3.93075198e-01  9.96982872e-01  9.91533756e-01  7.65518323e-02
   8.99355233e-01  2.33428311e-02  4.81033087e-04  2.69113865e-04
   1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[9.],[[0 0 0 0 0]],"[[5.78461289e-02 9.91230905e-01 9.87385035e-01 4.97844845e-01
  4.81163561e-01 1.90845989e-02 1.20988523e-03 6.97126496e-04
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 1.00000000e+00]]"
9,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[3.],[[0 0 0 0 0]],"[[5.10048509e-01 9.94504273e-01 9.79251206e-01 9.21194613e-01
  7.29482621e-02 4.49662236e-03 8.55163962e-04 5.05269971e-04
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 1.10000000e+00]]"
