,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],"[[-0.23604636  0.9993431  -0.28683484  0.01607163  0.08774742  0.89328432
   0.00157544  0.00132107  0.          0.          1.          0.
   0.          0.2       ]]"
1,[7.],[[[0 0 1 0 0]]],[[10.]],[1],[22.],[[0 0 0 0 0]],"[[-0.36205819  0.98916745  0.32773113  0.0580973   0.60479307  0.33418483
   0.00172825  0.00119649  0.          0.          1.          0.
   0.          0.3       ]]"
2,[6.],[[[0 0 1 0 0]]],[[9.]],[1],[20.],[[0 0 0 0 0]],"[[-4.08586025e-01  9.95141327e-01  5.33967376e-01  5.86670302e-02
   7.78624117e-01  1.60805449e-01  1.15695444e-03  7.46491714e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[7.],[[[0 1 0 0 0]]],[[5.]],[2],[7.],[[0 0 0 0 0]],"[[-6.00192368e-01  9.99681711e-01  8.03146243e-01  2.46865116e-02
   9.27508533e-01  4.72021475e-02  3.80142446e-04  2.22595336e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[12.],[[[0 1 0 0 0]]],[[8.]],[2],[12.],[[0 0 0 0 0]],"[[-8.99808288e-01  9.99975622e-01  9.31442440e-01  4.98459255e-03
   9.73742306e-01  2.11063251e-02  1.07323816e-04  5.93967598e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[5.],[[[0 1 0 0 0]]],[[7.]],[1],[15.],[[0 0 0 0 0]],"[[-7.75950372e-01  9.99379814e-01  9.84665930e-01  9.91541613e-03
   9.71406043e-01  1.84557140e-02  1.43898811e-04  7.88911857e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[5.],[[[0 1 0 0 0]]],[[7.]],[1],[15.],[[0 0 0 0 0]],"[[-7.39496112e-01  9.99543607e-01  9.89220023e-01  1.21067083e-02
   9.69015777e-01  1.86288971e-02  1.60583644e-04  8.80796433e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[0.],[[[0 1 0 0 0]]],[[6.]],[0],[18.],[[0 0 0 0 0]],"[[-3.85240704e-01  9.97022390e-01  9.91379976e-01  7.96570778e-02
   8.96135986e-01  2.34391131e-02  4.92302584e-04  2.75542698e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[0.],[[[0 1 0 0 0]]],[[7.]],[0],[21.],[[0 0 0 0 0]],"[[-7.44792894e-02  9.97555315e-01  9.84896362e-01  3.23447406e-01
   6.51738107e-01  2.31849551e-02  1.03780953e-03  5.91779011e-04
   1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[0.],[[0 0 0 0 0]],"[[3.88758749e-01 9.94227409e-01 9.81810093e-01 8.58140409e-01
  1.32959113e-01 7.26793846e-03 1.02897768e-03 6.03586319e-04
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 1.10000000e+00]]"
