,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],"[[-0.23604636  0.9993431  -0.28683484  0.01607163  0.08774742  0.89328432
   0.00157544  0.00132107  0.          0.          1.          0.
   0.          0.2       ]]"
1,[7.],[[[0 0 1 0 0]]],[[10.]],[1],[22.],[[0 0 0 0 0]],"[[-0.36205819  0.98916745  0.32773113  0.0580973   0.60479307  0.33418483
   0.00172825  0.00119649  0.          1.          0.          0.
   0.          0.3       ]]"
2,[7.],[[[0 1 0 0 0]]],[[5.]],[2],[7.],[[0 0 0 0 0]],"[[-5.43917179e-01  9.99514699e-01  6.73728704e-01  3.17315795e-02
   8.82108748e-01  8.52057114e-02  5.92012249e-04  3.62043414e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[10.],[[[0 1 0 0 0]]],[[7.]],[2],[10.],[[0 0 0 0 0]],"[[-8.30763936e-01  9.99926150e-01  8.71276736e-01  7.19258888e-03
   9.63338017e-01  2.92275678e-02  1.54354624e-04  8.73697863e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[18.],[[[0 1 0 0 0]]],[[6.]],[4],[0.],[[0 0 0 0 0]],"[[-9.71139967e-01  9.99998033e-01  9.49760199e-01  3.37863364e-03
   9.78198767e-01  1.82968434e-02  8.11614373e-05  4.44884499e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[6.],[[[0 1 0 0 0]]],[[8.]],[1],[18.],[[0 0 0 0 0]],"[[-8.36159825e-01  9.99575853e-01  9.87266898e-01  7.13451300e-03
   9.75334227e-01  1.73502229e-02  1.17106196e-04  6.39324426e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[6.],[[[0 1 0 0 0]]],[[8.]],[1],[18.],[[0 0 0 0 0]],"[[-8.02393973e-01  9.99681473e-01  9.89949703e-01  8.58709216e-03
   9.73578811e-01  1.76326986e-02  1.30174914e-04  7.11338434e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[6.],[[[0 1 0 0 0]]],[[8.]],[1],[18.],[[0 0 0 0 0]],"[[-7.92240202e-01  9.99698997e-01  9.89685535e-01  9.07715969e-03
   9.72911656e-01  1.78028177e-02  1.34705027e-04  7.36553920e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[0.],[[[0 1 0 0 0]]],[[8.]],[0],[24.],[[0 0 0 0 0]],"[[-4.26276892e-01  9.96874332e-01  9.92120504e-01  6.45863935e-02
   9.11822140e-01  2.29128134e-02  4.35447786e-04  2.43143018e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.],[[[0 1 0 0 0]]],[[8.]],[0],[24.],[[0 0 0 0 0]],"[[-1.14105679e-01  9.97409403e-01  9.85958815e-01  2.77767628e-01
   6.96899831e-01  2.38130055e-02  9.68551729e-04  5.50964091e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
