,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[16.],[[[0 0 1 0 0]]],[[11.]],[2],[16.],[[0 0 0 0 0]],"[[-0.23132396  0.99957734 -0.36148545  0.01198117  0.06411285  0.92131954
   0.00139184  0.00119466  0.          0.          1.          0.
   0.          0.2       ]]"
1,[8.],[[[0 0 1 0 0]]],[[11.]],[1],[24.],[[0 0 0 0 0]],"[[-0.41380268  0.99180287  0.24826658  0.03905009  0.54524565  0.41303355
   0.00156504  0.00110565  0.          1.          0.          0.
   0.          0.3       ]]"
2,[12.],[[[0 1 0 0 0]]],[[8.]],[2],[12.],[[0 0 0 0 0]],"[[-8.37934077e-01  9.99930859e-01  4.01014626e-01  5.46173844e-03
   7.90336668e-01  2.03587458e-01  3.71088216e-04  2.43037881e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[12.],[[[0 1 0 0 0]]],[[8.]],[2],[12.],[[0 0 0 0 0]],"[[-9.18197215e-01  9.99911010e-01  6.62600517e-01  4.19959659e-03
   9.28051651e-01  6.74601644e-02  1.80240822e-04  1.08347493e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[5.],[[[0 1 0 0 0]]],[[7.]],[1],[15.],[[0 0 0 0 0]],"[[-7.44697273e-01  9.98803556e-01  9.22883809e-01  1.16323493e-02
   9.63133335e-01  2.49482002e-02  1.83466313e-04  1.02747385e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[10.],[[[0 1 0 0 0]]],[[7.]],[2],[10.],[[0 0 0 0 0]],"[[-8.89122248e-01  9.99944687e-01  9.76082981e-01  5.32553112e-03
   9.77076352e-01  1.74425300e-02  1.00594945e-04  5.49381111e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[4.],[[[0 1 0 0 0]]],[[6.]],[1],[13.],[[0 0 0 0 0]],"[[-7.35941172e-01  9.99145448e-01  9.90412593e-01  1.23474617e-02
   9.68816400e-01  1.85850747e-02  1.62196389e-04  8.89707517e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[0.],[[[0 1 0 0 0]]],[[8.]],[0],[24.],[[0 0 0 0 0]],"[[-3.83320123e-01  9.96935844e-01  9.91448522e-01  8.04393142e-02
   8.95336688e-01  2.34517194e-02  4.95091896e-04  2.77141953e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[0.],[[[0 1 0 0 0]]],[[7.]],[0],[21.],[[0 0 0 0 0]],"[[-7.27774054e-02  9.97542858e-01  9.84859705e-01  3.25496793e-01
   6.49716735e-01  2.31522210e-02  1.04067952e-03  5.93482284e-04
   1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[0.],[[0 0 0 0 0]],"[[3.90365243e-01 9.94238675e-01 9.81772184e-01 8.59201074e-01
  1.31945580e-01 7.22413929e-03 1.02675660e-03 6.02338871e-04
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 1.10000000e+00]]"
