,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[18.],[[[0 0 1 0 0]]],[[12.]],[2],[18.],[[0 0 0 0 0]],"[[-2.16700241e-01  9.99824941e-01 -4.98062700e-01  7.05532404e-03
   3.52032557e-02  9.55647409e-01  1.10432901e-03  9.89648863e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[7.],[[[0 0 1 0 0]]],[[10.]],[1],[22.],[[0 0 0 0 0]],"[[-0.3392787   0.9832136   0.27609637  0.05942038  0.54655123  0.39073202
   0.00193105  0.00136534  0.          1.          0.          0.
   0.          0.3       ]]"
2,[10.],[[[0 1 0 0 0]]],[[7.]],[2],[10.],[[0 0 0 0 0]],"[[-7.44656444e-01  9.99858439e-01  5.13792098e-01  9.90546867e-03
   8.47530842e-01  1.41878203e-01  4.19099699e-04  2.66383227e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[15.],[[[0 1 0 0 0]]],[[7.]],[3],[5.],[[0 0 0 0 0]],"[[-9.39131916e-01  9.99984205e-01  7.02815056e-01  3.80080636e-03
   9.40126121e-01  5.58264926e-02  1.54820940e-04  9.18010846e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[4.],[[[0 1 0 0 0]]],[[6.]],[1],[13.],[[0 0 0 0 0]],"[[-7.07942307e-01  9.98255432e-01  9.38615084e-01  1.42530976e-02
   9.61475551e-01  2.39593051e-02  2.00156064e-04  1.11809357e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[7.],[[[0 1 0 0 0]]],[[5.]],[2],[7.],[[0 0 0 0 0]],"[[-7.94278204e-01  9.99809742e-01  9.80786264e-01  8.96327011e-03
   9.72330451e-01  1.84950512e-02  1.36474249e-04  7.48161037e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[6.],[[[0 1 0 0 0]]],[[8.]],[1],[18.],[[0 0 0 0 0]],"[[-7.88206041e-01  9.99696016e-01  9.88553703e-01  9.27795749e-03
   9.72557187e-01  1.79531779e-02  1.36867297e-04  7.48805978e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[3.],[[[0 1 0 0 0]]],[[5.]],[1],[11.],[[0 0 0 0 0]],"[[-6.38412535e-01  9.98889804e-01  9.90767598e-01  2.09669005e-02
   9.58650708e-01  2.00362764e-02  2.23116891e-04  1.23046455e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[0.],[[[0 1 0 0 0]]],[[7.]],[0],[21.],[[0 0 0 0 0]],"[[-3.03250581e-01  9.97210741e-01  9.89985585e-01  1.19660266e-01
   8.55146408e-01  2.42222901e-02  6.21539482e-04  3.49544775e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.],[[[0 1 0 0 0]]],[[7.]],[0],[21.],[[0 0 0 0 0]],"[[5.50612528e-03 9.97806370e-01 9.82594192e-01 4.25775021e-01
  5.51125824e-01 2.12815385e-02 1.15552056e-03 6.62148348e-04
  0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 1.10000000e+00]]"
