,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[16.],[[[0 0 1 0 0]]],[[11.]],[2],[16.],[[0 0 0 0 0]],"[[-0.23132396  0.99957734 -0.36148545  0.01198117  0.06411285  0.92131954
   0.00139184  0.00119466  0.          0.          1.          0.
   0.          0.2       ]]"
1,[6.],[[[0 0 1 0 0]]],[[9.]],[1],[20.],[[0 0 0 0 0]],"[[-0.28363493  0.9803158   0.36651343  0.09023586  0.60501337  0.30119473
   0.00210317  0.00145283  0.          0.          1.          0.
   0.          0.3       ]]"
2,[6.],[[[0 0 1 0 0]]],[[9.]],[1],[20.],[[0 0 0 0 0]],"[[-3.54112536e-01  9.96018469e-01  5.46453416e-01  7.78443515e-02
   7.63605654e-01  1.56376436e-01  1.32194697e-03  8.51698278e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[10.],[[[0 1 0 0 0]]],[[7.]],[2],[10.],[[0 0 0 0 0]],"[[-7.66242087e-01  9.99924302e-01  7.43296444e-01  9.88475885e-03
   9.35784996e-01  5.39300069e-02  2.51517573e-04  1.48670879e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[9.],[[[0 1 0 0 0]]],[[6.]],[2],[9.],[[0 0 0 0 0]],"[[-8.56759489e-01  9.99864697e-01  9.32015538e-01  6.31305249e-03
   9.71662581e-01  2.18320023e-02  1.23735648e-04  6.86330241e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[5.],[[[0 1 0 0 0]]],[[7.]],[1],[15.],[[0 0 0 0 0]],"[[-7.60576129e-01  9.99418616e-01  9.84208226e-01  1.07829981e-02
   9.70254302e-01  1.87280830e-02  1.51542103e-04  8.31610523e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[6.],[[[0 1 0 0 0]]],[[8.]],[1],[18.],[[0 0 0 0 0]],"[[-7.77732790e-01  9.99712884e-01  9.88339067e-01  9.82424151e-03
   9.71829951e-01  1.81263518e-02  1.41758341e-04  7.76051165e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[0.],[[[0 1 0 0 0]]],[[7.]],[0],[21.],[[0 0 0 0 0]],"[[-4.14586514e-01  9.96922970e-01  9.91809607e-01  6.85852841e-02
   9.07631576e-01  2.30797902e-02  4.51190688e-04  2.52110709e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[0.],[[[0 1 0 0 0]]],[[8.]],[0],[24.],[[0 0 0 0 0]],"[[-1.02799773e-01  9.97452557e-01  9.85652506e-01  2.90393651e-01
   6.84398353e-01  2.36564036e-02  9.88832442e-04  5.62885834e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.],[[[0 1 0 0 0]]],[[8.]],[0],[24.],[[0 0 0 0 0]],"[[2.00812116e-01 9.98290896e-01 9.75707948e-01 6.83509707e-01
  3.00287157e-01 1.42489923e-02 1.23660953e-03 7.17514253e-04
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 1.10000000e+00]]"
