,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],"[[-0.23604636  0.9993431  -0.28683484  0.01607163  0.08774742  0.89328432
   0.00157544  0.00132107  0.          1.          0.          0.
   0.          0.2       ]]"
1,[7.],[[[0 1 0 0 0]]],[[5.]],[2],[7.],[[0 0 0 0 0]],"[[-3.98104548e-01  9.98324811e-01  4.64650333e-01  5.79871982e-02
   7.30957270e-01  2.08878145e-01  1.31302921e-03  8.64419388e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[7.],[[[0 1 0 0 0]]],[[5.]],[2],[7.],[[0 0 0 0 0]],"[[-5.80576897e-01  9.99631941e-01  7.58303463e-01  2.70257890e-02
   9.14169312e-01  5.80959320e-02  4.44661797e-04  2.64322909e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[9.],[[[0 1 0 0 0]]],[[6.]],[2],[9.],[[0 0 0 0 0]],"[[-8.11983168e-01  9.99900579e-01  9.23960030e-01  8.05513654e-03
   9.68225479e-01  2.34916527e-02  1.46158214e-04  8.14704108e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[24.],[[[0 1 0 0 0]]],[[8.]],[4],[0.],[[0 0 0 0 0]],"[[-9.79214609e-01  1.00000000e+00  9.37491715e-01  3.22528952e-03
   9.77452755e-01  1.91961098e-02  8.12118451e-05  4.46665763e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[5.],[[[0 1 0 0 0]]],[[7.]],[1],[15.],[[0 0 0 0 0]],"[[-8.03391457e-01  9.99312937e-01  9.86194491e-01  8.53611436e-03
   9.73342478e-01  1.79188289e-02  1.30966539e-04  7.16627910e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[6.],[[[0 0 1 0 0]]],[[9.]],[1],[20.],[[0 0 0 0 0]],"[[-7.41660595e-01  9.98077810e-01  9.27152514e-01  1.18386233e-02
   9.63330984e-01  2.45435815e-02  1.83880955e-04  1.02907048e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[0.],[[[0 1 0 0 0]]],[[6.]],[0],[18.],[[0 0 0 0 0]],"[[-3.60226184e-01  9.96175885e-01  9.85048115e-01  9.02803391e-02
   8.84521484e-01  2.43581627e-02  5.37786633e-04  3.02165921e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[0.],[[[0 1 0 0 0]]],[[5.]],[0],[15.],[[0 0 0 0 0]],"[[-4.78870310e-02  9.97422934e-01  9.83647048e-01  3.56158346e-01
   6.19443893e-01  2.26966478e-02  1.08265399e-03  6.18537655e-04
   1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[6.],[[0 0 0 0 0]],"[[4.13368821e-01 9.94398654e-01 9.81120288e-01 8.73663604e-01
  1.18135288e-01 6.62192423e-03 9.94745176e-04 5.84351481e-04
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 1.10000000e+00]]"
