,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[13.],[[[0 0 1 0 0]]],[[9.]],[2],[13.],[[0 0 0 0 0]],"[[-0.23607738  0.99841374 -0.12914509  0.03007872  0.1621455   0.80414569
   0.00201795  0.00161207  0.          0.          1.          0.
   0.          0.2       ]]"
1,[7.],[[[0 0 1 0 0]]],[[10.]],[1],[22.],[[0 0 0 0 0]],"[[-0.36791876  0.99242717  0.36456576  0.05966424  0.64032841  0.29725957
   0.00163287  0.00111493  1.          0.          0.          0.
   0.          0.3       ]]"
2,[4.],[[[1 0 0 0 0]]],[[2.]],[3],[1.],[[0 0 0 0 0]],"[[-0.19134979  0.99283326  0.50891989  0.16294086  0.65046275  0.18303353
   0.00214766  0.00141524  0.          0.          1.          0.
   0.          0.4       ]]"
3,[9.],[[[0 0 1 0 0]]],[[12.]],[1],[27.],[[0 0 0 0 0]],"[[-5.54149091e-01  9.99346375e-01  4.32569742e-01  2.52058860e-02
   7.55952716e-01  2.17412069e-01  8.61606793e-04  5.67701412e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[6.],[[[0 0 1 0 0]]],[[9.]],[1],[20.],[[0 0 0 0 0]],"[[-5.51490664e-01  9.95031536e-01  5.78838706e-01  2.89600734e-02
   8.44792366e-01  1.25109807e-01  6.97472307e-04  4.40374250e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[10.],[[[0 1 0 0 0]]],[[7.]],[2],[10.],[[0 0 0 0 0]],"[[-8.26735735e-01  9.99906242e-01  8.09040070e-01  7.24650035e-03
   9.53888595e-01  3.85821722e-02  1.79209572e-04  1.03445309e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[3.],[[[0 1 0 0 0]]],[[5.]],[1],[11.],[[0 0 0 0 0]],"[[-6.11137509e-01  9.98212278e-01  9.65247154e-01  2.41832770e-02
   9.52491820e-01  2.29225382e-02  2.58462882e-04  1.43950383e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[6.],[[[0 1 0 0 0]]],[[8.]],[1],[18.],[[0 0 0 0 0]],"[[-7.18284011e-01  9.99758899e-01  9.82811809e-01  1.35742724e-02
   9.66654658e-01  1.95003655e-02  1.74605375e-04  9.60595717e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[0.],[[[0 1 0 0 0]]],[[7.]],[0],[21.],[[0 0 0 0 0]],"[[-3.65094423e-01  9.97113526e-01  9.90479529e-01  8.81680176e-02
   8.87289524e-01  2.37266272e-02  5.22774179e-04  2.92984158e-04
   1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[9.],[[0 0 0 0 0]],"[[8.88358802e-02 9.91546035e-01 9.86928344e-01 5.40223956e-01
  4.39865440e-01 1.79730654e-02 1.22854591e-03 7.09035317e-04
  0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 1.10000000e+00]]"
