,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],"[[-0.23604636  0.9993431  -0.28683484  0.01607163  0.08774742  0.89328432
   0.00157544  0.00132107  0.          1.          0.          0.
   0.          0.2       ]]"
1,[24.],[[[0 1 0 0 0]]],[[8.]],[4],[0.],[[0 0 0 0 0]],"[[-8.05564582e-01  9.99999046e-01 -6.98766708e-01  1.84376462e-04
   2.43556425e-02  9.75139022e-01  1.66843543e-04  1.54105786e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[15.],[[[0 1 0 0 0]]],[[5.]],[4],[0.],[[0 0 0 0 0]],"[[-8.83842230e-01  9.99748528e-01 -2.70858824e-01  8.05151474e-04
   1.58514708e-01  8.40126514e-01  3.06681730e-04  2.46949960e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[20.],[[[0 0 1 0 0]]],[[9.]],[3],[6.],[[0 0 0 0 0]],"[[-9.06829834e-01  9.99919891e-01 -4.61149126e-01  3.29223200e-04
   7.47463256e-02  9.24537838e-01  2.08681464e-04  1.78040806e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[36.],[[0 0 0 0 0]],"[[-0.62528247  0.46352068  0.08527902  0.01002108  0.38970339  0.59439874
   0.00290253  0.00297415  0.          1.          0.          0.
   0.          0.6       ]]"
5,[21.],[[[0 1 0 0 0]]],[[7.]],[4],[0.],[[0 0 0 0 0]],"[[-9.25842524e-01  9.99996245e-01 -3.73692423e-01  4.35485679e-04
   1.09082773e-01  8.90055954e-01  2.32737293e-04  1.93026426e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[-0.61907119  0.51898628  0.14784102  0.01210436  0.46017918  0.52251041
   0.00264162  0.00256439  0.          1.          0.          0.
   0.          0.8       ]]"
7,[0.],[[[0 1 0 0 0]]],[[8.]],[0],[24.],[[0 0 0 0 0]],"[[-3.94924641e-01  8.49367142e-01  8.22443664e-01  7.57606030e-02
   8.71733546e-01  5.08821942e-02  9.85835097e-04  6.37875113e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[0.],[[[0 1 0 0 0]]],[[6.]],[0],[18.],[[0 0 0 0 0]],"[[-1.55775145e-01  9.65013742e-01  9.71931934e-01  2.35278219e-01
   7.37049639e-01  2.60983445e-02  9.94962873e-04  5.78863139e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],"[[2.45577857e-01 9.88058031e-01 9.06624854e-01 7.29801655e-01
  2.50855953e-01 1.70281455e-02 1.44810707e-03 8.66141461e-04
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 1.10000000e+00]]"
