,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[13.],[[[0 0 1 0 0]]],[[9.]],[2],[13.],[[0 0 0 0 0]],"[[-0.23607738  0.99841374 -0.12914509  0.03007872  0.1621455   0.80414569
   0.00201795  0.00161207  0.          1.          0.          0.
   0.          0.2       ]]"
1,[15.],[[[0 1 0 0 0]]],[[5.]],[4],[0.],[[0 0 0 0 0]],"[[-8.33434880e-01  9.99965727e-01 -9.23860297e-02  1.96521101e-03
   2.88555473e-01  7.08710372e-01  4.35921655e-04  3.32930795e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[24.],[[[0 0 1 0 0]]],[[11.]],[3],[8.],[[0 0 0 0 0]],"[[-8.76376927e-01  9.99991119e-01 -5.54543436e-01  2.52719969e-04
   4.88400199e-02  9.50553954e-01  1.87983111e-04  1.65376085e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[-0.61896765  0.4069373   0.02528512  0.00870654  0.32295871  0.6615774
   0.00324526  0.00351209  0.          1.          0.          0.
   0.          0.5       ]]"
4,[15.],[[[0 1 0 0 0]]],[[5.]],[4],[0.],[[0 0 0 0 0]],"[[-9.17019546e-01  9.99935865e-01 -5.86992577e-02  1.45216996e-03
   3.37775558e-01  6.60149097e-01  3.55584605e-04  2.67527183e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[24.],[[[0 0 1 0 0]]],[[11.]],[3],[8.],[[0 0 0 0 0]],"[[-9.36564744e-01  9.99991000e-01 -5.11034608e-01  2.30678153e-04
   6.19929060e-02  9.37448382e-01  1.75857582e-04  1.52129214e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],"[[-0.67763519  0.41355431  0.01516253  0.00633126  0.32588735  0.66215926
   0.00270599  0.00291617  0.          0.          1.          0.
   0.          0.8       ]]"
7,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[-0.46365124  0.68991029  0.60478467  0.050214    0.81971055  0.12689778
   0.00180273  0.00137483  0.          1.          0.          0.
   0.          0.9       ]]"
8,[0.],[[[0 1 0 0 0]]],[[8.]],[0],[24.],[[0 0 0 0 0]],"[[-2.77775019e-01  9.23765779e-01  9.44117785e-01  1.36519805e-01
   8.31757486e-01  3.03206816e-02  8.77230021e-04  5.24847768e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.],[[[0 1 0 0 0]]],[[7.]],[0],[21.],[[0 0 0 0 0]],"[[-2.76386365e-02  9.83428001e-01  9.80485320e-01  3.82811964e-01
   5.92836440e-01  2.25270204e-02  1.15655328e-03  6.67998916e-04
   1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
