,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],"[[-0.23604636  0.9993431  -0.28683484  0.01607163  0.08774742  0.89328432
   0.00157544  0.00132107  0.          0.          1.          0.
   0.          0.2       ]]"
1,[18.],[[[0 0 1 0 0]]],[[12.]],[2],[18.],[[0 0 0 0 0]],"[[-5.59553206e-01  9.99914527e-01 -4.44714874e-01  1.80550525e-03
   5.98626658e-02  9.37361658e-01  5.20161819e-04  4.49961430e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[22.],[[[0 0 1 0 0]]],[[10.]],[3],[7.],[[0 0 0 0 0]],"[[-6.64324760e-01  9.99968469e-01 -6.37708366e-01  4.69406281e-04
   2.82311365e-02  9.70782340e-01  2.70274002e-04  2.46841053e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-0.38614041  0.43706745  0.14299777  0.03775555  0.38578594  0.564219
   0.00600923  0.00623022  0.          1.          0.          0.
   0.          0.5       ]]"
4,[21.],[[[0 1 0 0 0]]],[[7.]],[4],[0.],[[0 0 0 0 0]],"[[-9.17295396e-01  9.99997675e-01 -3.60405207e-01  4.79060924e-04
   1.14330225e-01  8.84746134e-01  2.43402770e-04  2.01133007e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[36.],[[0 0 0 0 0]],"[[-0.60408276  0.5318619   0.1657324   0.01359958  0.47702411  0.50413322
   0.00267729  0.00256581  0.          0.          1.          0.
   0.          0.7       ]]"
6,[20.],[[[0 0 1 0 0]]],[[9.]],[3],[6.],[[0 0 0 0 0]],"[[-8.05921197e-01  9.99970317e-01 -3.50686014e-01  8.45150906e-04
   1.08788222e-01  8.89763355e-01  3.29908769e-04  2.73452839e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],"[[-0.46263561  0.58270597  0.25695267  0.03337212  0.53927338  0.42070138
   0.00348476  0.00316827  0.          1.          0.          0.
   0.          0.9       ]]"
8,[0.],[[[0 1 0 0 0]]],[[8.]],[0],[24.],[[0 0 0 0 0]],"[[-2.47658446e-01  8.87355924e-01  8.59653771e-01  1.55431479e-01
   7.98161149e-01  4.43855003e-02  1.24080188e-03  7.81093491e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.],[[[0 1 0 0 0]]],[[7.]],[0],[21.],[[0 0 0 0 0]],"[[6.81760348e-03 9.76330638e-01 9.70739663e-01 4.28261369e-01
  5.47295272e-01 2.24667806e-02 1.24863780e-03 7.27980863e-04
  0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 1.10000000e+00]]"
