,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],"[[-0.23604636  0.9993431  -0.28683484  0.01607163  0.08774742  0.89328432
   0.00157544  0.00132107  0.          0.          1.          0.
   0.          0.2       ]]"
1,[16.],[[[0 0 1 0 0]]],[[11.]],[2],[16.],[[0 0 0 0 0]],"[[-5.65278947e-01  9.99793708e-01 -3.14104229e-01  3.06734047e-03
   1.03879474e-01  8.91858697e-01  6.52569637e-04  5.41897956e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[24.],[[[0 0 1 0 0]]],[[11.]],[3],[8.],[[0 0 0 0 0]],"[[-6.80653930e-01  9.99989986e-01 -6.78507745e-01  3.61736718e-04
   2.38920841e-02  9.75287974e-01  2.38100823e-04  2.20035756e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-0.42031154  0.39926109  0.09275094  0.02794765  0.34249803  0.61738342
   0.00586131  0.00630955  0.          1.          0.          0.
   0.          0.5       ]]"
4,[21.],[[[0 1 0 0 0]]],[[7.]],[4],[0.],[[0 0 0 0 0]],"[[-9.13920999e-01  9.99997199e-01 -4.47515368e-01  3.37581325e-04
   7.96275735e-02  9.19646204e-01  2.10195954e-04  1.78496310e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-0.62936103  0.47057116  0.09184429  0.00999433  0.39817682  0.58611554
   0.00283142  0.00288191  0.          1.          0.          0.
   0.          0.7       ]]"
6,[18.],[[[0 1 0 0 0]]],[[6.]],[4],[0.],[[0 0 0 0 0]],"[[-9.26994324e-01  9.99985874e-01 -1.49159580e-01  1.02695369e-03
   2.54270345e-01  7.44135737e-01  3.19712126e-04  2.47260148e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],"[[-0.54445976  0.66507828  0.3301217   0.02486387  0.64414936  0.32698178
   0.00217661  0.00182844  0.          1.          0.          0.
   0.          0.9       ]]"
8,[0.],[[[0 1 0 0 0]]],[[7.]],[0],[21.],[[0 0 0 0 0]],"[[-2.65665650e-01  9.04031336e-01  8.76317263e-01  1.42971218e-01
   8.14147830e-01  4.11002561e-02  1.09980826e-03  6.80894649e-04
   1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[3.],[[0 0 0 0 0]],"[[1.51993677e-01 9.76866901e-01 9.65651393e-01 6.23745739e-01
  3.57038736e-01 1.70795806e-02 1.34472339e-03 7.91212951e-04
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 1.10000000e+00]]"
