,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[18.],[[[0 0 1 0 0]]],[[12.]],[2],[18.],[[0 0 0 0 0]],"[[-2.16700241e-01  9.99824941e-01 -4.98062700e-01  7.05532404e-03
   3.52032557e-02  9.55647409e-01  1.10432901e-03  9.89648863e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],"[[-4.97362196e-01  9.99503195e-01 -2.79376328e-01  4.87675611e-03
   1.13072932e-01  8.80545735e-01  8.24516290e-04  6.79963618e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  3.00000000e-01]]"
2,[27.],[[[0 0 1 0 0]]],[[12.]],[3],[9.],[[0 0 0 0 0]],"[[-6.35678053e-01  9.99997973e-01 -7.64668643e-01  3.01336113e-04
   1.56232547e-02  9.83642697e-01  2.21701528e-04  2.10961181e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[36.],[[0 0 0 0 0]],"[[-0.39363632  0.35398227  0.06123894  0.02896868  0.30287424  0.6537016
   0.00681814  0.00763733  0.          0.          1.          0.
   0.          0.5       ]]"
4,[20.],[[[0 0 1 0 0]]],[[9.]],[3],[6.],[[0 0 0 0 0]],"[[-7.35206783e-01  9.99968171e-01 -5.14464200e-01  5.84161549e-04
   5.15053682e-02  9.47364867e-01  2.90905300e-04  2.54705752e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-0.43157658  0.49730504  0.18219514  0.03330527  0.44428343  0.51313543
   0.00467619  0.00459973  0.          0.          1.          0.
   0.          0.7       ]]"
6,[24.],[[[0 0 1 0 0]]],[[11.]],[3],[8.],[[0 0 0 0 0]],"[[-7.47161686e-01  9.99996066e-01 -5.89062810e-01  3.96730524e-04
   3.75971906e-02  9.61545885e-01  2.42781942e-04  2.17415072e-04
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-0.47220817  0.43730894  0.10874128  0.02270195  0.37461674  0.59303254
   0.00472329  0.00492555  0.          1.          0.          0.
   0.          0.9       ]]"
8,[0.],[[[0 1 0 0 0]]],[[5.]],[0],[15.],[[0 0 0 0 0]],"[[-3.38368535e-01  8.43001604e-01  8.15870285e-01  1.00466818e-01
   8.44066381e-01  5.34965731e-02  1.19186298e-03  7.78261339e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.],[[[0 1 0 0 0]]],[[8.]],[0],[24.],[[0 0 0 0 0]],"[[-1.06421463e-01  9.65145469e-01  9.69799697e-01  2.87410051e-01
   6.85244322e-01  2.56066490e-02  1.09806354e-03  6.40939281e-04
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
