,adv action,condition,git,investment,repay
0,[1],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",13,[9.75]
1,[3],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",13,[29.25]
2,[1],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",7,[5.25]
3,[0],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",15,[0.]
4,[0],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",17,[0.]
5,[3],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",15,[33.75]
6,[0],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",14,[0.]
7,[0],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",15,[0.]
8,[4],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",16,[48.]
9,[4],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",15,[45.]
