,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.50243276  0.85770822 -0.02587904  0.57136923  0.02616211  0.06984457
   0.02045981  0.31216422  1.          0.          0.          0.
   0.          0.2       ]]"
1,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.70789766 0.92090344 0.15821408 0.74098551 0.01143872 0.02617788
  0.0100319  0.21136597 0.         0.         0.         0.
  1.         0.3       ]]"
2,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.82949525 0.98438674 0.16169113 0.76472086 0.00733328 0.01668169
  0.00681847 0.20444572 1.         0.         0.         0.
  0.         0.4       ]]"
3,[0.],[[[1 0 0 0 0]]],[[1.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.87124753 0.97814184 0.25610057 0.81483531 0.00576286 0.01215784
  0.00552133 0.1617227  1.         0.         0.         0.
  0.         0.5       ]]"
4,[0.],[[[1 0 0 0 0]]],[[2.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.87942278 0.97463298 0.33338875 0.84926814 0.00506795 0.00999824
  0.00489038 0.13077532 1.         0.         0.         0.
  0.         0.6       ]]"
5,[0.],[[[1 0 0 0 0]]],[[4.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.87352037 0.97180331 0.39839911 0.87376153 0.0047039  0.00875014
  0.00452858 0.10825586 0.         0.         0.         0.
  1.         0.7       ]]"
6,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.91689444 0.99123085 0.3475666  0.85848665 0.00433117 0.00843816
  0.00425996 0.12448402 0.         0.         0.         0.
  1.         0.8       ]]"
7,[45.],[[[1 0 0 0 0]]],[[2.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.88059407  1.         -0.43664485  0.31709868  0.00804023  0.0315323
   0.00764662  0.63568217  0.          0.          0.          0.
   1.          0.9       ]]"
8,[45.],[[[0 1 0 0 0]]],[[5.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.95445728  1.         -0.5985015   0.21180607  0.00582076  0.02678817
   0.00579888  0.74978614  0.          0.          0.          0.
   1.          1.        ]]"
9,[45.],[[[0 0 0 0 1]]],[[18.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.97498727  1.         -0.61885542  0.20020212  0.00536526  0.02524544
   0.00541574  0.76377136  0.          0.          0.          0.
   1.          1.1       ]]"
