,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 0 1 0]]],[[16.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.50243276  0.85770822 -0.02587904  0.57136923  0.02616211  0.06984457
   0.02045981  0.31216422  1.          0.          0.          0.
   0.          0.2       ]]"
1,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.70789766 0.92090344 0.15821408 0.74098551 0.01143872 0.02617788
  0.0100319  0.21136597 0.         0.         0.         0.
  1.         0.3       ]]"
2,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.82949525 0.98438674 0.16169113 0.76472086 0.00733328 0.01668169
  0.00681847 0.20444572 0.         0.         0.         0.
  1.         0.4       ]]"
3,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.90181839 0.99402654 0.16937168 0.77271312 0.00574172 0.01309325
  0.00557813 0.20287383 1.         0.         0.         0.
  0.         0.5       ]]"
4,[0.],[[[1 0 0 0 0]]],[[2.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.90464854 0.98224437 0.2566525  0.81644046 0.00516481 0.0109396
  0.00505008 0.16240504 1.         0.         0.         0.
  0.         0.6       ]]"
5,[0.],[[[0 0 0 0 1]]],[[17.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.89565814 0.97659564 0.33167344 0.84915698 0.0048185  0.00954176
  0.00469585 0.13178684 0.         0.         0.         0.
  1.         0.7       ]]"
6,[45.],[[[0 0 0 0 1]]],[[19.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.87293023  1.         -0.44944888  0.30808416  0.00820187  0.03249559
   0.00776074  0.64345765  0.          0.          0.          0.
   1.          0.8       ]]"
7,[45.],[[[0 0 0 0 1]]],[[17.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.95374382  1.         -0.60042399  0.21075302  0.00582637  0.02685717
   0.00580167  0.75076175  0.          0.          0.          0.
   1.          0.9       ]]"
8,[45.],[[[0 0 0 0 1]]],[[18.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.97495544  1.         -0.61909914  0.20007253  0.00536485  0.0252489
   0.0054152   0.76389849  0.          0.          0.          0.
   1.          1.        ]]"
9,[45.],[[[0 0 0 0 1]]],[[19.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.97863621  1.         -0.62141335  0.19874878  0.00529174  0.02497381
   0.00535406  0.76563168  0.          0.          0.          0.
   1.          1.1       ]]"
