,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.50243276  0.85770822 -0.02587904  0.57136923  0.02616211  0.06984457
   0.02045981  0.31216422  1.          0.          0.          0.
   0.          0.2       ]]"
1,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.70789766 0.92090344 0.15821408 0.74098551 0.01143872 0.02617788
  0.0100319  0.21136597 1.         0.         0.         0.
  0.         0.3       ]]"
2,[0.],[[[1 0 0 0 0]]],[[0.001]],[2],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.80237639 0.95110655 0.27087229 0.81459612 0.00721492 0.01499065
  0.00666927 0.15652913 0.         0.         0.         0.
  1.         0.4       ]]"
3,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.88034308 0.98881251 0.24429707 0.81145906 0.00562229 0.01195807
  0.00539933 0.16556136 1.         0.         0.         0.
  0.         0.5       ]]"
4,[0.],[[[1 0 0 0 0]]],[[4.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.88617378 0.97882056 0.32168975 0.84523267 0.00502167 0.01000817
  0.0048599  0.13487761 1.         0.         0.         0.
  0.         0.6       ]]"
5,[0.],[[[0 0 0 0 1]]],[[19.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.87879515 0.97371554 0.38783306 0.87034273 0.00469106 0.00881193
  0.00452847 0.11162575 1.         0.         0.         0.
  0.         0.7       ]]"
6,[0.],[[[0 0 0 0 1]]],[[20.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.86598098 0.97017634 0.4445515  0.88894778 0.00449289 0.00800984
  0.00430842 0.0942411  1.         0.         0.         0.
  0.         0.8       ]]"
7,[0.],[[[1 0 0 0 0]]],[[1.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.85080934 0.96716213 0.49331951 0.902861   0.00437417 0.00744973
  0.00415941 0.08115569 0.         0.         0.         0.
  1.         0.9       ]]"
8,[15.],[[[1 0 0 0 0]]],[[0.001]],[1],[45.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.89765882 1.         0.09178652 0.7266553  0.00630127 0.01536642
  0.00608912 0.24558781 0.         0.         0.         0.
  1.         1.        ]]"
9,[45.],[[[1 0 0 0 0]]],[[4.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.91139501  1.         -0.50199544  0.27148241  0.00708926  0.02966315
   0.00687415  0.68489099  0.          0.          0.          0.
   1.          1.1       ]]"
