,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.50243276  0.85770822 -0.02587904  0.57136923  0.02616211  0.06984457
   0.02045981  0.31216422  1.          0.          0.          0.
   0.          0.2       ]]"
1,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.70789766 0.92090344 0.15821408 0.74098551 0.01143872 0.02617788
  0.0100319  0.21136597 0.         0.         0.         0.
  1.         0.3       ]]"
2,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.82949525 0.98438674 0.16169113 0.76472086 0.00733328 0.01668169
  0.00681847 0.20444572 1.         0.         0.         0.
  0.         0.4       ]]"
3,[0.],[[[1 0 0 0 0]]],[[0.001]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.87124753 0.97814184 0.25610057 0.81483531 0.00576286 0.01215784
  0.00552133 0.1617227  1.         0.         0.         0.
  0.         0.5       ]]"
4,[0.],[[[1 0 0 0 0]]],[[0.001]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.87942278 0.97463298 0.33338875 0.84926814 0.00506795 0.00999824
  0.00489038 0.13077532 0.         0.         0.         0.
  1.         0.6       ]]"
5,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.9230206  0.99209291 0.29834843 0.83806914 0.00455534 0.0092864
  0.004495   0.14359419 0.         0.         0.         0.
  1.         0.7       ]]"
6,[45.],[[[1 0 0 0 0]]],[[0.001]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.89102387  1.         -0.44895604  0.30813807  0.00774325  0.03076641
   0.00741334  0.64593893  0.          0.          0.          0.
   1.          0.8       ]]"
7,[45.],[[[0 0 0 0 1]]],[[19.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.95722181  1.         -0.59995651  0.21093197  0.00576284  0.02656994
   0.0057514   0.75098383  0.          0.          0.          0.
   1.          0.9       ]]"
8,[45.],[[[0 0 1 0 0]]],[[12.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.97544503  1.         -0.61903077  0.20009731  0.00535657  0.02521064
   0.00540857  0.76392692  0.          0.          0.          0.
   1.          1.        ]]"
9,[45.],[[[0 0 0 0 1]]],[[18.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.97870141  1.         -0.62140465  0.19875181  0.00529065  0.02496877
   0.00535318  0.76563555  0.          0.          0.          0.
   1.          1.1       ]]"
