,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.50243276  0.85770822 -0.02587904  0.57136923  0.02616211  0.06984457
   0.02045981  0.31216422  1.          0.          0.          0.
   0.          0.2       ]]"
1,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.70789766 0.92090344 0.15821408 0.74098551 0.01143872 0.02617788
  0.0100319  0.21136597 0.         0.         0.         0.
  1.         0.3       ]]"
2,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.82949525 0.98438674 0.16169113 0.76472086 0.00733328 0.01668169
  0.00681847 0.20444572 0.         0.         0.         0.
  1.         0.4       ]]"
3,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.90181839 0.99402654 0.16937168 0.77271312 0.00574172 0.01309325
  0.00557813 0.20287383 0.         0.         0.         0.
  1.         0.5       ]]"
4,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.94140971 0.99545115 0.17877635 0.77863854 0.00500819 0.01139951
  0.00499023 0.19996357 1.         0.         0.         0.
  0.         0.6       ]]"
5,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.92096519 0.98297    0.26202548 0.81936574 0.00486898 0.01029067
  0.00481061 0.16066405 1.         0.         0.         0.
  0.         0.7       ]]"
6,[0.],[[[1 0 0 0 0]]],[[2.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.90268534 0.97698015 0.33530945 0.85082829 0.0046872  0.00926174
  0.00458836 0.13063438 0.         0.         0.         0.
  1.         0.8       ]]"
7,[45.],[[[1 0 0 0 0]]],[[1.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.87527561  1.         -0.44718289  0.3096543   0.00814754  0.03222802
   0.00772123  0.64224893  0.          0.          0.          0.
   1.          0.9       ]]"
8,[45.],[[[0 0 0 0 1]]],[[17.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.95406467  1.         -0.60006547  0.21094473  0.00582177  0.02682886
   0.00579832  0.7506063   0.          0.          0.          0.
   1.          1.        ]]"
9,[45.],[[[0 0 0 0 1]]],[[18.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.97498876  1.         -0.61905324  0.20009625  0.00536445  0.02524612
   0.00541492  0.76387823  0.          0.          0.          0.
   1.          1.1       ]]"
