,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.50243276  0.85770822 -0.02587904  0.57136923  0.02616211  0.06984457
   0.02045981  0.31216422  1.          0.          0.          0.
   0.          0.2       ]]"
1,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.70789766 0.92090344 0.15821408 0.74098551 0.01143872 0.02617788
  0.0100319  0.21136597 1.         0.         0.         0.
  0.         0.3       ]]"
2,[0.],[[[1 0 0 0 0]]],[[0.001]],[2],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.80237639 0.95110655 0.27087229 0.81459612 0.00721492 0.01499065
  0.00666927 0.15652913 0.         0.         0.         0.
  1.         0.4       ]]"
3,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.88034308 0.98881251 0.24429707 0.81145906 0.00562229 0.01195807
  0.00539933 0.16556136 1.         0.         0.         0.
  0.         0.5       ]]"
4,[0.],[[[0 0 0 0 1]]],[[17.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.88617378 0.97882056 0.32168975 0.84523267 0.00502167 0.01000817
  0.0048599  0.13487761 0.         0.         0.         0.
  1.         0.6       ]]"
5,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.9273876  0.99273682 0.29020196 0.83458871 0.00454152 0.0093318
  0.00449281 0.14704508 0.         0.         0.         0.
  1.         0.7       ]]"
6,[45.],[[[0 0 0 0 1]]],[[20.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.89399767  1.         -0.45025527  0.30716577  0.00766633  0.03051319
   0.00735378  0.64730096  0.          0.          0.          0.
   1.          0.8       ]]"
7,[45.],[[[0 0 0 0 1]]],[[20.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.95786309  1.         -0.60006922  0.21085435  0.00575039  0.02651836
   0.00574136  0.75113553  0.          0.          0.          0.
   1.          0.9       ]]"
8,[45.],[[[0 0 0 0 1]]],[[19.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.97554231  1.         -0.61904323  0.20008832  0.00535483  0.02520315
   0.00540714  0.76394659  0.          0.          0.          0.
   1.          1.        ]]"
9,[45.],[[[1 0 0 0 0]]],[[1.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.9787153   1.         -0.62140614  0.19875069  0.0052904   0.0249677
   0.00535298  0.76563823  0.          0.          0.          0.
   1.          1.1       ]]"
