,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.50243276  0.85770822 -0.02587904  0.57136923  0.02616211  0.06984457
   0.02045981  0.31216422  1.          0.          0.          0.
   0.          0.2       ]]"
1,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.70789766 0.92090344 0.15821408 0.74098551 0.01143872 0.02617788
  0.0100319  0.21136597 0.         0.         0.         0.
  1.         0.3       ]]"
2,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.82949525 0.98438674 0.16169113 0.76472086 0.00733328 0.01668169
  0.00681847 0.20444572 1.         0.         0.         0.
  0.         0.4       ]]"
3,[0.],[[[0 0 0 0 1]]],[[20.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.87124753 0.97814184 0.25610057 0.81483531 0.00576286 0.01215784
  0.00552133 0.1617227  0.         0.         0.         0.
  1.         0.5       ]]"
4,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.92141998 0.99296474 0.23982616 0.81057632 0.00495133 0.01063587
  0.00487666 0.16895983 1.         0.         0.         0.
  0.         0.6       ]]"
5,[0.],[[[0 0 0 0 1]]],[[18.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.90609533 0.98084748 0.31525803 0.84312761 0.00475108 0.00955122
  0.00465451 0.13791561 0.         0.         0.         0.
  1.         0.7       ]]"
6,[45.],[[[1 0 0 0 0]]],[[0.001]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.88048637  1.         -0.45074904  0.30704716  0.00800281  0.0317881
   0.00760951  0.64555246  0.          0.          0.          0.
   1.          0.8       ]]"
7,[45.],[[[0 0 0 0 1]]],[[17.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.95530152  1.         -0.60043466  0.21071102  0.00579693  0.02672933
   0.0057782   0.75098449  0.          0.          0.          0.
   1.          0.9       ]]"
8,[45.],[[[0 0 0 0 1]]],[[17.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.97518331  1.         -0.61909622  0.20006859  0.00536088  0.0252312
   0.00541199  0.76392734  0.          0.          0.          0.
   1.          1.        ]]"
9,[45.],[[[1 0 0 0 0]]],[[4.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.97866762  1.         -0.62141293  0.19874823  0.0052912   0.0249714
   0.00535362  0.76563555  0.          0.          0.          0.
   1.          1.1       ]]"
