,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.50243276  0.85770822 -0.02587904  0.57136923  0.02616211  0.06984457
   0.02045981  0.31216422  1.          0.          0.          0.
   0.          0.2       ]]"
1,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.70789766 0.92090344 0.15821408 0.74098551 0.01143872 0.02617788
  0.0100319  0.21136597 1.         0.         0.         0.
  0.         0.3       ]]"
2,[0.],[[[0 0 0 0 1]]],[[17.]],[2],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.80237639 0.95110655 0.27087229 0.81459612 0.00721492 0.01499065
  0.00666927 0.15652913 0.         0.         0.         0.
  1.         0.4       ]]"
3,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.88034308 0.98881251 0.24429707 0.81145906 0.00562229 0.01195807
  0.00539933 0.16556136 1.         0.         0.         0.
  0.         0.5       ]]"
4,[0.],[[[1 0 0 0 0]]],[[4.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.88617378 0.97882056 0.32168975 0.84523267 0.00502167 0.01000817
  0.0048599  0.13487761 1.         0.         0.         0.
  0.         0.6       ]]"
5,[0.],[[[1 0 0 0 0]]],[[4.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.87879515 0.97371554 0.38783306 0.87034273 0.00469106 0.00881193
  0.00452847 0.11162575 1.         0.         0.         0.
  0.         0.7       ]]"
6,[0.],[[[1 0 0 0 0]]],[[4.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.86598098 0.97017634 0.4445515  0.88894778 0.00449289 0.00800984
  0.00430842 0.0942411  0.         0.         0.         0.
  1.         0.8       ]]"
7,[15.],[[[0 0 0 0 1]]],[[18.]],[1],[45.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.90933263 1.         0.06897198 0.71156889 0.0062162  0.01550826
  0.00605132 0.26065528 0.         0.         0.         0.
  1.         0.9       ]]"
8,[45.],[[[1 0 0 0 0]]],[[3.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.9178592   1.         -0.50583434  0.26882836  0.00693016  0.02913275
   0.00674788  0.68836081  0.          0.          0.          0.
   1.          1.        ]]"
9,[45.],[[[0 0 0 0 1]]],[[18.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.96515644  1.         -0.60716629  0.20676675  0.00558733  0.025967
   0.00560465  0.75607431  0.          0.          0.          0.
   1.          1.1       ]]"
