,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.50243276  0.85770822 -0.02587904  0.57136923  0.02616211  0.06984457
   0.02045981  0.31216422  1.          0.          0.          0.
   0.          0.2       ]]"
1,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.70789766 0.92090344 0.15821408 0.74098551 0.01143872 0.02617788
  0.0100319  0.21136597 0.         0.         0.         0.
  1.         0.3       ]]"
2,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.82949525 0.98438674 0.16169113 0.76472086 0.00733328 0.01668169
  0.00681847 0.20444572 0.         0.         0.         0.
  1.         0.4       ]]"
3,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.90181839 0.99402654 0.16937168 0.77271312 0.00574172 0.01309325
  0.00557813 0.20287383 1.         0.         0.         0.
  0.         0.5       ]]"
4,[0.],[[[0 0 0 0 1]]],[[20.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.90464854 0.98224437 0.2566525  0.81644046 0.00516481 0.0109396
  0.00505008 0.16240504 0.         0.         0.         0.
  1.         0.6       ]]"
5,[45.],[[[0 0 0 0 1]]],[[19.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.88945371  1.         -0.46584734  0.29633036  0.00773117  0.03118265
   0.00739308  0.65736276  0.          0.          0.          0.
   1.          0.7       ]]"
6,[45.],[[[0 0 0 0 1]]],[[17.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.95790935  1.         -0.60229272  0.20962054  0.00574048  0.02652622
   0.00573152  0.75238121  0.          0.          0.          0.
   1.          0.8       ]]"
7,[45.],[[[0 0 0 0 1]]],[[19.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.97563159  1.         -0.61932325  0.1999364   0.00535215  0.02519736
   0.00540474  0.76410937  0.          0.          0.          0.
   1.          0.9       ]]"
8,[45.],[[[1 0 0 0 0]]],[[4.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.978737    1.         -0.6214413   0.19873142  0.00528989  0.02496617
   0.00535254  0.76565993  0.          0.          0.          0.
   1.          1.        ]]"
9,[45.],[[[1 0 0 0 0]]],[[1.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.97923386  1.         -0.62170744  0.19857779  0.00528028  0.02492907
   0.00534452  0.76586837  0.          0.          0.          0.
   1.          1.1       ]]"
