,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.50243276  0.85770822 -0.02587904  0.57136923  0.02616211  0.06984457
   0.02045981  0.31216422  0.          0.          0.          0.
   1.          0.2       ]]"
1,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.71219087 0.97228616 0.05653415 0.68996263 0.01190765 0.02930017
  0.0102905  0.25853896 1.         0.         0.         0.
  0.         0.3       ]]"
2,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.82540864 0.97387773 0.1799683  0.77250654 0.00734978 0.01650104
  0.00684001 0.19680266 1.         0.         0.         0.
  0.         0.4       ]]"
3,[0.],[[[1 0 0 0 0]]],[[2.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.86606979 0.97390723 0.2731033  0.82205987 0.00575212 0.01195858
  0.00550093 0.15472847 1.         0.         0.         0.
  0.         0.5       ]]"
4,[0.],[[[1 0 0 0 0]]],[[2.]],[3],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.87438691 0.97264647 0.34839299 0.85495853 0.00504915 0.00982548
  0.00486013 0.12530668 1.         0.         0.         0.
  0.         0.6       ]]"
5,[0.],[[[0 1 0 0 0]]],[[8.]],[3],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.86880958 0.9706291  0.41144273 0.87807649 0.00468591 0.00861097
  0.00449974 0.10412694 1.         0.         0.         0.
  0.         0.7       ]]"
6,[0.],[[[1 0 0 0 0]]],[[2.]],[3],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.85711384 0.9682343  0.46511027 0.89489126 0.00448172 0.00783596
  0.00427655 0.08851451 0.         0.         0.         0.
  1.         0.8       ]]"
7,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.90397191 0.9901005  0.39744169 0.87675208 0.00419034 0.00778857
  0.0040904  0.10717864 0.         0.         0.         0.
  1.         0.9       ]]"
8,[45.],[[[1 0 0 0 0]]],[[2.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.86624461  1.         -0.42515466  0.32562527  0.00844727  0.03270011
   0.00796013  0.62526715  1.          0.          0.          0.
   0.          1.        ]]"
9,[0.],[[[1 0 0 0 0]]],[[4.]],[2],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.93926221  0.9914583  -0.23953566  0.46767733  0.00682471  0.02271009
   0.00677332  0.49601457  0.          0.          0.          0.
   1.          1.1       ]]"
