,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[0.],[[[0 1 0 0 0]]],[[5.]],[0],[15.],[[0 0 0 0 0]],"[[-0.0719945   0.11945277  0.82392657  0.19875371  0.29801264  0.24568672
   0.19671285  0.06083414  1.          0.          0.          0.
   0.          0.02      ]]"
1,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[0.],[[0 0 0 0 0]],"[[-0.68791765 -0.44804478  0.95229816  0.55341631  0.25753325  0.13704361
   0.02766802  0.02433887  1.          0.          0.          0.
   0.          0.03      ]]"
2,[0.],[[[1 0 0 0 0]]],[[0.001]],[2],[0.],[[0 0 0 0 0]],"[[-0.89290661 -0.83905232  0.96646845  0.70641291  0.1820848   0.08503539
   0.01065662  0.01581025  1.          0.          0.          0.
   0.          0.04      ]]"
3,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[6.],[[0 0 0 0 0]],"[[-0.93576908 -0.94795173  0.92562121  0.73585188  0.16337472  0.07569227
   0.00880075  0.01628037  0.          0.          1.          0.
   0.          0.05      ]]"
4,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-0.80690938 -0.94017732  0.82704729  0.69036269  0.175621    0.09212164
   0.01469635  0.02719831  0.          1.          0.          0.
   0.          0.06      ]]"
5,[4.],[[[0 1 0 0 0]]],[[6.]],[1],[13.],[[0 0 0 0 0]],"[[-0.58216375  0.21614172  0.92473423  0.35360536  0.35477805  0.20242903
   0.05777849  0.03140906  1.          0.          0.          0.
   0.          0.07      ]]"
6,[4.],[[[1 0 0 0 0]]],[[3.]],[2],[4.],[[0 0 0 0 0]],"[[-0.83915591 -0.31482893  0.9760319   0.5732342   0.26297778  0.12563005
   0.01913036  0.01902767  0.          1.          0.          0.
   0.          0.08      ]]"
7,[7.],[[[0 1 0 0 0]]],[[5.]],[2],[7.],[[0 0 0 0 0]],"[[-0.58467197  0.64327872  0.97866738  0.26829794  0.41103736  0.22741312
   0.06744348  0.02580825  0.          1.          0.          0.
   0.          0.09      ]]"
8,[15.],[[[0 1 0 0 0]]],[[5.]],[4],[0.],[[0 0 0 0 0]],"[[-0.39354318  0.93660676  0.98687124  0.17077078  0.42230597  0.26171491
   0.11774246  0.02746594  0.          0.          0.          1.
   0.          0.1       ]]"
9,[48.],[[[0 0 0 1 0]]],[[16.]],[4],[0.],[[0 0 0 0 0]],"[[-0.14016941  0.99993116  0.40100598  0.0762362   0.26184624  0.24527907
   0.2708472   0.14579129  0.          0.          0.          1.
   0.          0.11      ]]"
