,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[0.22095495 0.99855423 0.48761389 0.03896746 0.18923284 0.2146138
  0.44724035 0.10994551 0.         0.         0.         1.
  0.         0.02      ]]"
1,[22.],[[[0 0 0 1 0]]],[[15.]],[2],[22.],[[0 0 0 0 0]],"[[0.431409   0.97316104 0.30968404 0.01953207 0.11409267 0.15973142
  0.56047988 0.14616394 0.         0.         0.         0.
  1.         0.03      ]]"
2,[28.],[[[0 0 0 0 1]]],[[19.]],[2],[28.],[[0 0 0 0 0]],"[[ 0.26679027  0.97651833 -0.27183181  0.01187192  0.0604453   0.0980604
   0.3727695   0.45685291  0.          1.          0.          0.
   0.          0.04      ]]"
3,[7.],[[[0 1 0 0 0]]],[[5.]],[2],[7.],[[0 0 0 0 0]],"[[0.03978372 0.66034478 0.18956271 0.05726722 0.1679052  0.1940618
  0.32826641 0.25249937 0.         0.         0.         1.
  0.         0.05      ]]"
4,[19.],[[[0 0 0 1 0]]],[[13.]],[2],[19.],[[0 0 0 0 0]],"[[0.27228025 0.94719613 0.10117115 0.02280627 0.11198509 0.15519339
  0.45996135 0.25005385 0.         0.         0.         0.
  1.         0.06      ]]"
5,[25.],[[[0 0 0 0 1]]],[[17.]],[2],[25.],[[0 0 0 0 0]],"[[ 0.16071907  0.95372528 -0.35559294  0.01301036  0.05857322  0.09215888
   0.30118448  0.53507298  0.          0.          0.          0.
   1.          0.07      ]]"
6,[27.],[[[0 0 0 0 1]]],[[18.]],[2],[27.],[[0 0 0 0 0]],"[[ 0.09978985  0.97053576 -0.58910739  0.00844248  0.03671315  0.06147377
   0.21014883  0.68322176  0.          0.          0.          0.
   1.          0.08      ]]"
7,[30.],[[[0 0 0 0 1]]],[[20.]],[2],[30.],[[0 0 0 0 0]],"[[ 0.0617748   0.98511183 -0.72016466  0.00640017  0.02733485  0.04727962
   0.16470511  0.75428027  0.          0.          0.          0.
   1.          0.09      ]]"
8,[30.],[[[0 0 0 0 1]]],[[20.]],[2],[30.],[[0 0 0 0 0]],"[[ 0.03297072  0.98511183 -0.79458618  0.00552558  0.0230048   0.04034977
   0.13990395  0.7912159   0.          0.          0.          0.
   1.          0.1       ]]"
9,[30.],[[[0 0 0 0 1]]],[[20.]],[2],[30.],[[0 0 0 0 0]],"[[ 0.00968179  0.98511183 -0.8390978   0.00510574  0.02081205  0.03666894
   0.12531511  0.81209821  0.          0.          0.          0.
   1.          0.11      ]]"
