,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[36.],[[[0 0 1 0 0]]],[[12.]],[4],[0.],[[0 0 0 0 0]],"[[0.24397343 0.99963599 0.42459625 0.03458986 0.17231126 0.20377104
  0.46341452 0.12591332 0.         0.         0.         1.
  0.         0.02      ]]"
1,[19.],[[[0 0 0 1 0]]],[[13.]],[2],[19.],[[0 0 0 0 0]],"[[0.45014042 0.94719648 0.29963937 0.01886149 0.10935531 0.15565647
  0.56733608 0.14879069 0.         0.         1.         0.
  0.         0.03      ]]"
2,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],"[[0.37130019 0.79455388 0.61927313 0.03805838 0.17361467 0.20515007
  0.50234348 0.08083335 0.         1.         0.         0.
  0.         0.04      ]]"
3,[0.],[[[0 1 0 0 0]]],[[6.]],[0],[18.],[[0 0 0 0 0]],"[[-0.00458812  0.19951425  0.81268549  0.16640635  0.28871125  0.2493345
   0.23245656  0.06309129  0.          0.          0.          1.
   0.          0.05      ]]"
4,[21.],[[[0 0 0 1 0]]],[[14.]],[2],[21.],[[0 0 0 0 0]],"[[0.26386303 0.96633726 0.27779639 0.028869   0.14249393 0.18192174
  0.47209284 0.17462251 0.         0.         0.         0.
  1.         0.06      ]]"
5,[28.],[[[0 0 0 0 1]]],[[19.]],[2],[28.],[[0 0 0 0 0]],"[[ 0.15233037  0.97651833 -0.29607326  0.0147666   0.06733085  0.10266501
   0.31839237  0.49684525  0.          1.          0.          0.
   0.          0.07      ]]"
6,[12.],[[[0 1 0 0 0]]],[[8.]],[2],[12.],[[0 0 0 0 0]],"[[-0.00272453  0.87752914  0.1712946   0.05023511  0.17575267  0.19871059
   0.32662204  0.24867955  0.          1.          0.          0.
   0.          0.08      ]]"
7,[24.],[[[0 1 0 0 0]]],[[8.]],[4],[0.],[[0 0 0 0 0]],"[[-0.03505752  0.99177337  0.50806636  0.06904446  0.25957182  0.24814586
   0.3113285   0.11190938  0.          0.          0.          1.
   0.          0.09      ]]"
8,[22.],[[[0 0 0 1 0]]],[[15.]],[2],[22.],[[0 0 0 0 0]],"[[0.18438324 0.9731608  0.3135637  0.03612266 0.16599509 0.19840921
  0.43183246 0.16764054 0.         0.         0.         1.
  0.         0.1       ]]"
9,[21.],[[[0 0 0 1 0]]],[[14.]],[2],[21.],[[0 0 0 0 0]],"[[0.39375556 0.9663375  0.20005342 0.0188883  0.10602845 0.15200038
  0.53387403 0.18920884 0.         0.         0.         1.
  0.         0.11      ]]"
