,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[51.],[[[0 0 0 0 1]]],[[17.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.23508391  0.99988025 -0.58379728  0.0062076   0.03169499  0.05766252
   0.25616193  0.64827293  0.          0.          0.          1.
   0.          0.02      ]]"
1,[0.],[[[0 0 0 1 0]]],[[13.]],[0],[39.],[[0 0 0 0 0]],"[[ 0.40851378  0.43649912 -0.26646847  0.01368565  0.04656545  0.08306051
   0.37347203  0.48321632  0.          0.          0.          1.
   0.          0.03      ]]"
2,[0.],[[[0 0 0 1 0]]],[[15.]],[0],[45.],[[0 0 0 0 0]],"[[0.6006875  0.19893974 0.08278601 0.01976369 0.0631627  0.10975506
  0.53850603 0.26881251 0.         0.         0.         1.
  0.         0.04      ]]"
3,[48.],[[[0 0 0 1 0]]],[[16.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.71917462  0.99993116 -0.16989726  0.00430442  0.03468922  0.07168724
   0.60938424  0.27993485  0.          0.          0.          0.
   1.          0.05      ]]"
4,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],"[[ 0.51962924 -0.07672212  0.17945674  0.03680775  0.08225676  0.13071451
   0.4880234   0.26219761  0.          0.          0.          0.
   1.          0.06      ]]"
5,[51.],[[[0 0 0 0 1]]],[[17.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.33149174  0.99988025 -0.67562133  0.00395929  0.02226553  0.04480307
   0.25502566  0.67394644  0.          0.          0.          1.
   0.          0.07      ]]"
6,[0.],[[[0 0 0 1 0]]],[[13.]],[0],[39.],[[0 0 0 0 0]],"[[ 0.49260062  0.46364871 -0.35229838  0.00908286  0.03455339  0.06743971
   0.37981981  0.50910413  0.          0.          0.          0.
   1.          0.08      ]]"
7,[54.],[[[0 0 0 0 1]]],[[18.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.39171574  0.99993986 -0.69403166  0.00329321  0.01964767  0.04140076
   0.26792985  0.66772854  0.          0.          0.          1.
   0.          0.09      ]]"
8,[0.],[[[0 0 0 1 0]]],[[16.]],[0],[48.],[[0 0 0 0 0]],"[[ 0.54434758  0.47521481 -0.36951095  0.00762895  0.03089012  0.06275407
   0.39586028  0.50286657  0.          0.          0.          0.
   1.          0.1       ]]"
9,[54.],[[[0 0 0 0 1]]],[[18.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.42949766  0.99993986 -0.69760299  0.00299206  0.01851996  0.04003125
   0.2792649   0.65919185  0.          0.          0.          0.
   1.          0.11      ]]"
