,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[54.],[[[0 0 0 0 1]]],[[18.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.24958056  0.99993986 -0.58564973  0.00598044  0.0309716   0.05691165
   0.26030329  0.64583308  0.          0.          0.          1.
   0.          0.02      ]]"
1,[0.],[[[0 0 0 1 0]]],[[15.]],[0],[45.],[[0 0 0 0 0]],"[[ 0.42187893  0.43928966 -0.26812196  0.01317432  0.04554043  0.08197806
   0.37882325  0.48048389  0.          0.          1.          0.
   0.          0.03      ]]"
2,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[0.35327697 0.69345152 0.40376362 0.0352511  0.14382455 0.18470126
  0.49644542 0.13977775 1.         0.         0.         0.
  0.         0.04      ]]"
3,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[6.],[[0 0 0 0 0]],"[[-0.38069278  0.11294829  0.74344248  0.28819233  0.31899312  0.22397305
   0.10450883  0.06433265  0.          0.          1.          0.
   0.          0.05      ]]"
4,[36.],[[[0 0 1 0 0]]],[[12.]],[4],[0.],[[0 0 0 0 0]],"[[-0.10893521  0.99963599  0.49281684  0.0779459   0.27505001  0.25255874
   0.2781848   0.11626049  0.          0.          0.          0.
   1.          0.06      ]]"
5,[25.],[[[0 0 0 0 1]]],[[17.]],[2],[25.],[[0 0 0 0 0]],"[[-0.14360885  0.95372522 -0.19168164  0.03530261  0.11764929  0.14220846
   0.2315437   0.47329593  0.          0.          0.          0.
   1.          0.07      ]]"
6,[27.],[[[0 0 0 0 1]]],[[18.]],[2],[27.],[[0 0 0 0 0]],"[[-0.1543144   0.9705357  -0.51579666  0.01733942  0.05877879  0.08117587
   0.16195914  0.68074679  0.          1.          0.          0.
   0.          0.08      ]]"
7,[4.],[[[0 1 0 0 0]]],[[6.]],[1],[13.],[[0 0 0 0 0]],"[[-0.18035588  0.43002224  0.01712409  0.08406338  0.15896659  0.17275313
   0.20615269  0.37806422  0.          0.          1.          0.
   0.          0.09      ]]"
8,[27.],[[[0 0 1 0 0]]],[[9.]],[4],[0.],[[0 0 0 0 0]],"[[-0.05806173  0.9971199   0.32058069  0.06016304  0.22374392  0.22860131
   0.31207436  0.17541736  0.          1.          0.          0.
   0.          0.1       ]]"
9,[15.],[[[0 1 0 0 0]]],[[5.]],[4],[0.],[[0 0 0 0 0]],"[[-0.11576067  0.93661642  0.60750568  0.0914431   0.29982638  0.26107514
   0.25942162  0.08823369  0.          0.          0.          1.
   0.          0.11      ]]"
