,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[0.],[[[0 1 0 0 0]]],[[7.]],[0],[21.],[[0 0 0 0 0]],"[[-0.0719945   0.11945277  0.82392657  0.19875371  0.29801264  0.24568672
   0.19671285  0.06083414  0.          1.          0.          0.
   0.          0.02      ]]"
1,[0.],[[[0 1 0 0 0]]],[[6.]],[0],[18.],[[0 0 0 0 0]],"[[-0.29865825 -0.04478391  0.94834536  0.31810737  0.32343337  0.2193785
   0.10121705  0.03786369  0.          0.          0.          0.
   1.          0.03      ]]"
2,[30.],[[[0 0 0 0 1]]],[[20.]],[2],[30.],[[0 0 0 0 0]],"[[-0.28470808  0.98511183 -0.58080453  0.01886835  0.05730727  0.07493521
   0.12195271  0.72693646  0.          0.          0.          0.
   1.          0.04      ]]"
3,[57.],[[[0 0 0 0 1]]],[[19.]],[4],[0.],[[0 0 0 0 0]],"[[-0.24198933  0.99997008 -0.73651594  0.01124248  0.03630946  0.05216995
   0.10276587  0.79751223  0.          0.          0.          0.
   1.          0.05      ]]"
4,[54.],[[[0 0 0 0 1]]],[[18.]],[4],[0.],[[0 0 0 0 0]],"[[-0.20837332  0.99993986 -0.82179594  0.00824382  0.02758401  0.04200791
   0.09355032  0.82861394  0.          0.          0.          0.
   1.          0.06      ]]"
5,[54.],[[[0 0 0 0 1]]],[[18.]],[4],[0.],[[0 0 0 0 0]],"[[-0.17879495  0.99993986 -0.87224233  0.00670852  0.0231389   0.03669711
   0.08952866  0.84392679  0.          0.          0.          0.
   1.          0.07      ]]"
6,[57.],[[[0 0 0 0 1]]],[[19.]],[4],[0.],[[0 0 0 0 0]],"[[-0.14987762  0.99997008 -0.90401995  0.00576609  0.0204764   0.03353265
   0.08837794  0.85184693  0.          0.          0.          0.
   1.          0.08      ]]"
7,[54.],[[[0 0 0 0 1]]],[[18.]],[4],[0.],[[0 0 0 0 0]],"[[-0.12621659  0.99993986 -0.92241931  0.0052082   0.01893577  0.03172946
   0.08862057  0.85550606  0.          0.          0.          0.
   1.          0.09      ]]"
8,[51.],[[[0 0 0 0 1]]],[[17.]],[4],[0.],[[0 0 0 0 0]],"[[-0.10748459  0.99988025 -0.93257749  0.00486787  0.01802808  0.03070368
   0.08951643  0.856884    0.          0.          0.          0.
   1.          0.1       ]]"
9,[51.],[[[0 0 0 0 1]]],[[17.]],[4],[0.],[[0 0 0 0 0]],"[[-0.09054276  0.99988025 -0.93893111  0.00461757  0.01738829  0.0300159
   0.09080067  0.85717756  0.          0.          0.          0.
   1.          0.11      ]]"
