,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[48.],[[[0 0 0 1 0]]],[[16.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.565193    0.99993116 -0.04425786  0.00810547  0.0560218   0.09945886
   0.57724887  0.25916511  0.          0.          0.          1.
   0.          0.02      ]]"
1,[0.],[[[0 0 0 1 0]]],[[13.]],[0],[39.],[[0 0 0 0 0]],"[[0.70163214 0.43148246 0.21819635 0.01449748 0.06420766 0.11180764
  0.63439816 0.17508905 0.         0.         0.         1.
  0.         0.03      ]]"
2,[0.],[[[0 0 0 1 0]]],[[13.]],[0],[39.],[[0 0 0 0 0]],"[[0.81109995 0.23470087 0.4706201  0.01797057 0.07209163 0.12095159
  0.68752569 0.10146055 0.         0.         0.         1.
  0.         0.04      ]]"
3,[0.],[[[0 0 0 1 0]]],[[15.]],[0],[45.],[[0 0 0 0 0]],"[[0.8705923  0.17510948 0.63381255 0.01942789 0.0773761  0.12571315
  0.70898795 0.06849488 0.         0.         0.         0.
  1.         0.05      ]]"
4,[60.],[[[0 0 0 0 1]]],[[20.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.54336375  0.99998486 -0.52890897  0.00341395  0.02347198  0.05068963
   0.39240456  0.53001982  0.          0.          0.          1.
   0.          0.06      ]]"
5,[0.],[[[0 0 0 1 0]]],[[15.]],[0],[45.],[[0 0 0 0 0]],"[[ 0.67386818  0.48003122 -0.21397354  0.00745541  0.03422231  0.07054905
   0.51397091  0.37380227  0.          0.          0.          1.
   0.          0.07      ]]"
6,[42.],[[[0 0 0 1 0]]],[[14.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.76430929  0.99972647 -0.26913977  0.00319683  0.02699916  0.05993267
   0.59447229  0.31539902  0.          0.          0.          0.
   1.          0.08      ]]"
7,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[54.],[[0 0 0 0 0]],"[[ 0.56335115 -0.05774713  0.093455    0.02831763  0.06748258  0.11439791
   0.49432835  0.29547355  0.          0.          0.          1.
   0.          0.09      ]]"
8,[45.],[[[0 0 0 1 0]]],[[15.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.70661592  0.99986273 -0.18608783  0.00433987  0.0345671   0.07136735
   0.59874862  0.29097706  0.          0.          0.          1.
   0.          0.1       ]]"
9,[0.],[[[0 0 0 1 0]]],[[15.]],[0],[45.],[[0 0 0 0 0]],"[[0.80009723 0.46881196 0.09589431 0.00886268 0.04501258 0.08791456
  0.65973186 0.1984783  0.         0.         1.         0.
  0.         0.11      ]]"
