,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[27.],[[[0 0 1 0 0]]],[[9.]],[4],[0.],[[0 0 0 0 0]],"[[0.21200077 0.99711978 0.52622235 0.04135124 0.19853421 0.22018428
  0.43919688 0.10073341 0.         0.         0.         1.
  0.         0.02      ]]"
1,[24.],[[[0 0 0 1 0]]],[[16.]],[2],[24.],[[0 0 0 0 0]],"[[0.42449024 0.98297244 0.31670785 0.01985794 0.11632992 0.16163762
  0.5580259  0.14414866 0.         1.         0.         0.
  0.         0.03      ]]"
2,[0.],[[[0 1 0 0 0]]],[[6.]],[0],[18.],[[0 0 0 0 0]],"[[0.07241239 0.2380316  0.60373521 0.12140644 0.23752531 0.23563805
  0.2958132  0.10961702 0.         1.         0.         0.
  0.         0.04      ]]"
3,[12.],[[[0 1 0 0 0]]],[[8.]],[2],[12.],[[0 0 0 0 0]],"[[-0.13229692  0.87749135  0.85918099  0.1161629   0.3503783   0.27098066
   0.21734384  0.04513429  0.          1.          0.          0.
   0.          0.05      ]]"
4,[15.],[[[0 1 0 0 0]]],[[5.]],[4],[0.],[[0 0 0 0 0]],"[[-0.17809637  0.93661457  0.93061137  0.12285219  0.37516838  0.27305678
   0.19315036  0.03577235  1.          0.          0.          0.
   0.          0.06      ]]"
5,[12.],[[[1 0 0 0 0]]],[[4.]],[4],[0.],[[0 0 0 0 0]],"[[-0.63033879  0.68123752  0.96890759  0.2729263   0.41561842  0.22422127
   0.06174995  0.02548405  0.          0.          1.          0.
   0.          0.07      ]]"
6,[27.],[[[0 0 1 0 0]]],[[9.]],[4],[0.],[[0 0 0 0 0]],"[[-0.3902173   0.99711984  0.75331426  0.14651085  0.38914272  0.2671518
   0.14342293  0.05377162  0.          0.          1.          0.
   0.          0.08      ]]"
7,[27.],[[[0 0 1 0 0]]],[[9.]],[4],[0.],[[0 0 0 0 0]],"[[-0.22526056  0.99711967  0.71103919  0.11161204  0.34841147  0.27042896
   0.20518968  0.06435796  0.          1.          0.          0.
   0.          0.09      ]]"
8,[18.],[[[0 1 0 0 0]]],[[6.]],[4],[0.],[[0 0 0 0 0]],"[[-0.18587968  0.96769607  0.84370315  0.11578988  0.36305976  0.27290544
   0.20294516  0.04529984  0.          0.          1.          0.
   0.          0.1       ]]"
9,[36.],[[[0 0 1 0 0]]],[[12.]],[4],[0.],[[0 0 0 0 0]],"[[-0.02540907  0.99963599  0.64126933  0.07479756  0.28484362  0.25859964
   0.30230439  0.07945483  0.          0.          0.          1.
   0.          0.11      ]]"
