,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[45.],[[[0 0 0 1 0]]],[[15.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.56969821  0.99986273 -0.02705209  0.00822518  0.05706223  0.10084187
   0.58348387  0.25038677  0.          1.          0.          0.
   0.          0.02      ]]"
1,[3.],[[[0 1 0 0 0]]],[[5.]],[1],[11.],[[0 0 0 0 0]],"[[0.16407087 0.36080429 0.35789213 0.07106265 0.17322432 0.20221904
  0.36626533 0.18722862 0.         0.         0.         0.
  1.         0.03      ]]"
2,[30.],[[[0 0 0 0 1]]],[[20.]],[2],[30.],[[0 0 0 0 0]],"[[ 0.04802344  0.98511183 -0.50294459  0.01157947  0.0484537   0.07562709
   0.22130576  0.64303392  0.          0.          0.          0.
   1.          0.04      ]]"
3,[25.],[[[0 0 0 0 1]]],[[17.]],[2],[25.],[[0 0 0 0 0]],"[[ 0.01045845  0.95372528 -0.65895027  0.0086097   0.03383508  0.05519434
   0.16612235  0.73623854  0.          0.          0.          1.
   0.          0.05      ]]"
4,[0.],[[[0 0 0 1 0]]],[[13.]],[0],[39.],[[0 0 0 0 0]],"[[ 0.18823093  0.38391483 -0.33057541  0.02063604  0.05390341  0.08604551
   0.26202452  0.57739049  0.          0.          0.          1.
   0.          0.06      ]]"
5,[0.],[[[0 0 0 1 0]]],[[16.]],[0],[48.],[[0 0 0 0 0]],"[[0.40932313 0.12169514 0.02549598 0.03140985 0.0773083  0.12212107
  0.4250465  0.34411427 0.         0.         0.         0.
  1.         0.07      ]]"
6,[54.],[[[0 0 0 0 1]]],[[18.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.30190128  0.99993986 -0.65996587  0.0044059   0.02406459  0.04720332
   0.25113988  0.67318636  0.          0.          0.          0.
   1.          0.08      ]]"
7,[14.],[[[0 0 0 0 1]]],[[19.]],[1],[42.],[[0 0 0 0 0]],"[[ 0.21718897  0.54179364 -0.63408363  0.00806703  0.02563591  0.04742663
   0.19336787  0.72550261  0.          0.          0.          0.
   1.          0.09      ]]"
8,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[51.],[[0 0 0 0 0]],"[[ 0.1123837  -0.21616477 -0.42094666  0.03084735  0.04118129  0.0656943
   0.1643686   0.69790846  0.          0.          0.          0.
   1.          0.1       ]]"
9,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[57.],[[0 0 0 0 0]],"[[-0.05398155 -0.53016961 -0.64961368  0.02849739  0.02381914  0.03791887
   0.07592062  0.83384401  0.          0.          0.          0.
   1.          0.11      ]]"
