,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[42.],[[[0 0 0 1 0]]],[[14.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.573973    0.99972647 -0.00920936  0.0083573   0.05817796  0.10229953
   0.58958131  0.2415839   0.          0.          0.          1.
   0.          0.02      ]]"
1,[0.],[[[0 0 0 1 0]]],[[13.]],[0],[39.],[[0 0 0 0 0]],"[[0.70874619 0.42910889 0.24789713 0.0148292  0.06591086 0.11382308
  0.64133579 0.16410109 0.         0.         1.         0.
  0.         0.03      ]]"
2,[36.],[[[0 0 1 0 0]]],[[12.]],[4],[0.],[[0 0 0 0 0]],"[[0.40359104 0.99963599 0.34850311 0.02140299 0.1247992  0.16874842
  0.54935235 0.13569705 0.         0.         1.         0.
  0.         0.04      ]]"
3,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[0.33415791 0.78491718 0.64051151 0.04283941 0.18656532 0.21338668
  0.47865161 0.07855701 0.         0.         0.         1.
  0.         0.05      ]]"
4,[24.],[[[0 0 0 1 0]]],[[16.]],[2],[24.],[[0 0 0 0 0]],"[[0.54544628 0.98297238 0.34162351 0.0147985  0.09741191 0.14455916
  0.61914009 0.12409028 0.         0.         1.         0.
  0.         0.06      ]]"
5,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[36.],[[0 0 0 0 0]],"[[0.44352996 0.8301065  0.63675922 0.03121755 0.15819351 0.19410613
  0.54324561 0.07323716 0.         0.         1.         0.
  0.         0.07      ]]"
6,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[0.32027888 0.73974293 0.82747239 0.05427352 0.22152901 0.2317834
  0.44196835 0.05044572 0.         1.         0.         0.
  0.         0.08      ]]"
7,[0.],[[[0 1 0 0 0]]],[[8.]],[0],[24.],[[0 0 0 0 0]],"[[-0.05529445  0.17437647  0.92177504  0.19523406  0.31332532  0.2500442
   0.19540511  0.04599134  0.          1.          0.          0.
   0.          0.09      ]]"
8,[6.],[[[0 1 0 0 0]]],[[8.]],[1],[18.],[[0 0 0 0 0]],"[[-0.24821194  0.58612901  0.97439241  0.18746984  0.37606111  0.25814924
   0.14506668  0.0332532   0.          1.          0.          0.
   0.          0.1       ]]"
9,[18.],[[[0 1 0 0 0]]],[[6.]],[4],[0.],[[0 0 0 0 0]],"[[-0.20812711  0.96769601  0.98158741  0.1280794   0.39124307  0.27317935
   0.1771998   0.03029836  0.          1.          0.          0.
   0.          0.11      ]]"
