,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[45.],[[[0 0 0 1 0]]],[[15.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.56969821  0.99986273 -0.02705209  0.00822518  0.05706223  0.10084187
   0.58348387  0.25038677  0.          0.          0.          0.
   1.          0.02      ]]"
1,[30.],[[[0 0 0 0 1]]],[[20.]],[2],[30.],[[0 0 0 0 0]],"[[ 0.39170769  0.98511183 -0.41542616  0.00645529  0.03760077  0.07024551
   0.37500167  0.51069677  0.          0.          0.          0.
   1.          0.03      ]]"
2,[14.],[[[0 0 0 0 1]]],[[19.]],[1],[42.],[[0 0 0 0 0]],"[[ 0.27345598  0.54180157 -0.440714    0.01162864  0.03878267  0.06838222
   0.27233735  0.60886914  0.          0.          0.          1.
   0.          0.04      ]]"
3,[0.],[[[0 0 0 1 0]]],[[14.]],[0],[42.],[[0 0 0 0 0]],"[[ 0.47604543  0.22887354 -0.07370447  0.02031487  0.05957959  0.10233274
   0.44198728  0.37578559  0.          0.          0.          1.
   0.          0.05      ]]"
4,[0.],[[[0 0 0 1 0]]],[[16.]],[0],[48.],[[0 0 0 0 0]],"[[0.66455549 0.10902574 0.23402068 0.02277413 0.07042518 0.11950094
  0.58809346 0.19920631 0.         0.         0.         1.
  0.         0.06      ]]"
5,[39.],[[[0 0 0 1 0]]],[[13.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.77887905  0.99945498 -0.07048716  0.0042552   0.03620338  0.07442789
   0.66313684  0.22197674  0.          0.          0.          1.
   0.          0.07      ]]"
6,[0.],[[[0 0 0 1 0]]],[[16.]],[0],[48.],[[0 0 0 0 0]],"[[0.8485741  0.46791708 0.19579224 0.00886837 0.04701531 0.09068356
  0.69775003 0.15568273 0.         0.         1.         0.
  0.         0.08      ]]"
7,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],"[[0.59328884 0.80863011 0.64975744 0.02187493 0.12541555 0.1682961
  0.62014616 0.06426725 0.         0.         0.         1.
  0.         0.09      ]]"
8,[45.],[[[0 0 0 1 0]]],[[15.]],[4],[0.],[[0 0 0 0 0]],"[[0.71737051 0.99986273 0.24438035 0.00791629 0.06282301 0.10839515
  0.69253087 0.1283346  0.         0.         0.         0.
  1.         0.1       ]]"
9,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[54.],[[0 0 0 0 0]],"[[ 0.47269124 -0.12867483  0.50646853  0.06634002  0.13304178  0.17827183
   0.4820435   0.14030282  0.          0.          0.          1.
   0.          0.11      ]]"
