,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[27.],[[[0 0 1 0 0]]],[[9.]],[4],[0.],[[0 0 0 0 0]],"[[0.21200077 0.99711978 0.52622235 0.04135124 0.19853421 0.22018428
  0.43919688 0.10073341 0.         0.         1.         0.
  0.         0.02      ]]"
1,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[36.],[[0 0 0 0 0]],"[[0.15185922 0.6771577  0.75040293 0.0778409  0.25406444 0.24724992
  0.35524079 0.06560389 0.         0.         0.         0.
  1.         0.03      ]]"
2,[27.],[[[0 0 0 0 1]]],[[18.]],[2],[27.],[[0 0 0 0 0]],"[[ 0.027026    0.9705357  -0.26826     0.02081168  0.08344879  0.11613838
   0.2774438   0.50215733  0.          0.          1.          0.
   0.          0.04      ]]"
3,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[0.05467393 0.66255403 0.2390914  0.05901344 0.17564748 0.20058163
  0.33771008 0.22704731 1.         0.         0.         0.
  0.         0.05      ]]"
4,[3.],[[[1 0 0 0 0]]],[[1.]],[4],[0.],[[0 0 0 0 0]],"[[-0.51622999 -0.07627448  0.67082512  0.36585101  0.29447865  0.19632387
   0.07159268  0.07175373  1.          0.          0.          0.
   0.          0.06      ]]"
5,[4.],[[[1 0 0 0 0]]],[[3.]],[2],[4.],[[0 0 0 0 0]],"[[-0.81347167 -0.33870807  0.91577148  0.56509787  0.26002595  0.12963529
   0.021512    0.02372887  1.          0.          0.          0.
   0.          0.07      ]]"
6,[9.],[[[1 0 0 0 0]]],[[3.]],[4],[0.],[[0 0 0 0 0]],"[[-0.88480991  0.40426064  0.94577163  0.40927431  0.36925828  0.17192279
   0.02800041  0.0215443   0.          0.          1.          0.
   0.          0.08      ]]"
7,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[-0.52922839  0.99855423  0.63855869  0.16738456  0.39048758  0.25797915
   0.11466233  0.06948636  0.          1.          0.          0.
   0.          0.09      ]]"
8,[10.],[[[0 1 0 0 0]]],[[7.]],[2],[10.],[[0 0 0 0 0]],"[[-0.41731197  0.81253958  0.80930442  0.18200821  0.39073786  0.25802666
   0.12228121  0.04694604  0.          1.          0.          0.
   0.          0.1       ]]"
9,[24.],[[[0 1 0 0 0]]],[[8.]],[4],[0.],[[0 0 0 0 0]],"[[-0.21632609  0.99177325  0.88682902  0.12146536  0.37824756  0.27364504
   0.18721154  0.03943049  0.          1.          0.          0.
   0.          0.11      ]]"
