,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[0.],[[[0 1 0 0 0]]],[[8.]],[0],[24.],[[0 0 0 0 0]],"[[-0.0719945   0.11945277  0.82392657  0.19875371  0.29801264  0.24568672
   0.19671285  0.06083414  1.          0.          0.          0.
   0.          0.02      ]]"
1,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[12.],[[0 0 0 0 0]],"[[-0.68791765 -0.44804478  0.95229816  0.55341631  0.25753325  0.13704361
   0.02766802  0.02433887  0.          1.          0.          0.
   0.          0.03      ]]"
2,[9.],[[[0 1 0 0 0]]],[[6.]],[2],[9.],[[0 0 0 0 0]],"[[-0.48448414  0.76639086  0.96468306  0.21768934  0.41595444  0.24627773
   0.09148224  0.02859627  1.          0.          0.          0.
   0.          0.04      ]]"
3,[0.],[[[1 0 0 0 0]]],[[0.001]],[4],[0.],[[0 0 0 0 0]],"[[-0.81185979 -0.44847044  0.98608196  0.59742248  0.24612001  0.11932711
   0.01854985  0.01858053  0.          0.          1.          0.
   0.          0.05      ]]"
4,[27.],[[[0 0 1 0 0]]],[[9.]],[4],[0.],[[0 0 0 0 0]],"[[-0.42446083  0.99711972  0.57031167  0.13949175  0.36054093  0.26216829
   0.1492669   0.08853206  1.          0.          0.          0.
   0.          0.06      ]]"
5,[6.],[[[1 0 0 0 0]]],[[2.]],[4],[0.],[[0 0 0 0 0]],"[[-0.72561628  0.13230689  0.79435396  0.40746063  0.32844654  0.18127351
   0.04224674  0.04057264  0.          1.          0.          0.
   0.          0.07      ]]"
6,[9.],[[[0 1 0 0 0]]],[[6.]],[2],[9.],[[0 0 0 0 0]],"[[-0.51580381  0.76809651  0.93546462  0.22333562  0.41506875  0.24398722
   0.08707736  0.0305311   0.          1.          0.          0.
   0.          0.08      ]]"
7,[18.],[[[0 1 0 0 0]]],[[6.]],[4],[0.],[[0 0 0 0 0]],"[[-0.3268953   0.96769559  0.96534896  0.15090369  0.41098773  0.26805159
   0.13991459  0.03014242  0.          0.          1.          0.
   0.          0.09      ]]"
8,[33.],[[[0 0 1 0 0]]],[[11.]],[4],[0.],[[0 0 0 0 0]],"[[-0.13636427  0.99927461  0.72852582  0.09707539  0.33086777  0.26962739
   0.23993826  0.06249121  0.          0.          1.          0.
   0.          0.1       ]]"
9,[27.],[[[0 0 1 0 0]]],[[9.]],[4],[0.],[[0 0 0 0 0]],"[[-0.04061095  0.99711984  0.70905441  0.08096375  0.30237308  0.26403353
   0.28610975  0.06651986  0.          0.          1.          0.
   0.          0.11      ]]"
