,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[0.22095495 0.99855423 0.48761389 0.03896746 0.18923284 0.2146138
  0.44724035 0.10994551 0.         1.         0.         0.
  0.         0.02      ]]"
1,[0.],[[[0 1 0 0 0]]],[[6.]],[0],[18.],[[0 0 0 0 0]],"[[-0.05022785  0.20146036  0.71279383  0.1679741   0.28026083  0.24552268
   0.22451164  0.08173075  0.          0.          0.          0.
   1.          0.03      ]]"
2,[27.],[[[0 0 0 0 1]]],[[18.]],[2],[27.],[[0 0 0 0 0]],"[[-0.12685847  0.9705357  -0.49532855  0.01724662  0.06000307  0.08357646
   0.17335473  0.66581917  0.          0.          0.          0.
   1.          0.04      ]]"
3,[28.],[[[0 0 0 0 1]]],[[19.]],[2],[28.],[[0 0 0 0 0]],"[[-0.13460676  0.97651833 -0.66814959  0.01113653  0.03890554  0.05810797
   0.13372387  0.75812614  0.          0.          0.          0.
   1.          0.05      ]]"
4,[60.],[[[0 0 0 0 1]]],[[20.]],[4],[0.],[[0 0 0 0 0]],"[[-0.10355009  0.99998486 -0.78554094  0.00741661  0.02744282  0.04396597
   0.11685355  0.80432111  0.          0.          1.          0.
   0.          0.06      ]]"
5,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[36.],[[0 0 0 0 0]],"[[-0.03754277  0.664222   -0.17586371  0.03708582  0.10248264  0.13210401
   0.24717855  0.48114902  0.          0.          0.          1.
   0.          0.07      ]]"
6,[0.],[[[0 0 0 1 0]]],[[13.]],[0],[39.],[[0 0 0 0 0]],"[[0.1630971  0.17663787 0.13239382 0.06242929 0.12738162 0.16426119
  0.3345249  0.31140301 0.         0.         0.         0.
  1.         0.08      ]]"
7,[54.],[[[0 0 0 0 1]]],[[18.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.13620265  0.99993986 -0.63030642  0.00686054  0.0318733   0.05557462
   0.21071176  0.69497979  0.          0.          0.          0.
   1.          0.09      ]]"
8,[28.],[[[0 0 0 0 1]]],[[19.]],[2],[28.],[[0 0 0 0 0]],"[[ 0.09136847  0.97651833 -0.73678994  0.00578199  0.02521039  0.04475604
   0.16665353  0.75759804  0.          0.          0.          0.
   1.          0.1       ]]"
9,[27.],[[[0 0 0 0 1]]],[[18.]],[2],[27.],[[0 0 0 0 0]],"[[ 0.05464621  0.9705357  -0.7993421   0.00526719  0.02207443  0.03934182
   0.14228715  0.79102945  0.          0.          0.          0.
   1.          0.11      ]]"
