,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[42.],[[[0 0 0 1 0]]],[[14.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.573973    0.99972647 -0.00920936  0.0083573   0.05817796  0.10229953
   0.58958131  0.2415839   0.          0.          0.          1.
   0.          0.02      ]]"
1,[0.],[[[0 0 0 1 0]]],[[15.]],[0],[45.],[[0 0 0 0 0]],"[[0.70874619 0.42910889 0.24789713 0.0148292  0.06591086 0.11382308
  0.64133579 0.16410109 0.         0.         0.         1.
  0.         0.03      ]]"
2,[0.],[[[0 0 0 1 0]]],[[16.]],[0],[48.],[[0 0 0 0 0]],"[[0.8152616  0.2336552  0.49236467 0.01823795 0.07333138 0.12220261
  0.68979144 0.09643661 0.         0.         0.         1.
  0.         0.04      ]]"
3,[0.],[[[0 0 0 1 0]]],[[14.]],[0],[42.],[[0 0 0 0 0]],"[[0.87229741 0.17482728 0.64779216 0.01963731 0.07828177 0.12655455
  0.70925546 0.066271   0.         0.         0.         1.
  0.         0.05      ]]"
4,[42.],[[[0 0 0 1 0]]],[[14.]],[4],[0.],[[0 0 0 0 0]],"[[0.89022374 0.99972647 0.07999219 0.00380068 0.03585979 0.07411962
  0.73841006 0.14780983 0.         0.         0.         1.
  0.         0.06      ]]"
5,[0.],[[[0 0 0 1 0]]],[[16.]],[0],[48.],[[0 0 0 0 0]],"[[0.91537321 0.46977538 0.32173073 0.00855765 0.04829776 0.09202523
  0.73920554 0.11191376 0.         0.         0.         1.
  0.         0.07      ]]"
6,[0.],[[[0 0 0 1 0]]],[[14.]],[0],[42.],[[0 0 0 0 0]],"[[0.9246636  0.29128319 0.55211627 0.01332561 0.06299689 0.10955259
  0.74066257 0.07346231 0.         0.         0.         1.
  0.         0.08      ]]"
7,[45.],[[[0 0 0 1 0]]],[[15.]],[4],[0.],[[0 0 0 0 0]],"[[0.91547441 0.99986273 0.06363593 0.00344052 0.03328949 0.07041255
  0.74464083 0.14821666 0.         0.         0.         0.
  1.         0.09      ]]"
8,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[57.],[[0 0 0 0 0]],"[[ 0.63317811 -0.07655475  0.37200341  0.03586749  0.088948    0.13974221
   0.5692901   0.16615222  0.          0.          1.          0.
   0.          0.1       ]]"
9,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[0.30929565 0.99855423 0.45607871 0.03059218 0.16202992 0.19700556
  0.49711019 0.11326218 0.         1.         0.         0.
  0.         0.11      ]]"
