,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[51.],[[[0 0 0 0 1]]],[[17.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.23508391  0.99988025 -0.58379728  0.0062076   0.03169499  0.05766252
   0.25616193  0.64827293  0.          0.          0.          0.
   1.          0.02      ]]"
1,[15.],[[[0 0 0 0 1]]],[[20.]],[1],[45.],[[0 0 0 0 0]],"[[ 0.15924561  0.61789483 -0.60199147  0.00939338  0.03041936  0.05344428
   0.19344956  0.71329343  0.          0.          1.          0.
   0.          0.03      ]]"
2,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[36.],[[0 0 0 0 0]],"[[0.18012807 0.65627867 0.12291735 0.03850187 0.12911764 0.16788374
  0.38892153 0.27557525 0.         0.         1.         0.
  0.         0.04      ]]"
3,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[0.17632411 0.99855423 0.32905397 0.03654455 0.17082727 0.20171779
  0.42978263 0.16112778 0.         0.         0.         1.
  0.         0.05      ]]"
4,[24.],[[[0 0 0 1 0]]],[[16.]],[2],[24.],[[0 0 0 0 0]],"[[0.38451421 0.98297244 0.19063495 0.01878997 0.10632216 0.15211609
  0.5298931  0.19287866 0.         0.         0.         0.
  1.         0.06      ]]"
5,[28.],[[[0 0 0 0 1]]],[[19.]],[2],[28.],[[0 0 0 0 0]],"[[ 0.24390243  0.97651833 -0.32060534  0.01134375  0.05657743  0.09239452
   0.3474597   0.4922246   0.          0.          0.          0.
   1.          0.07      ]]"
6,[28.],[[[0 0 0 0 1]]],[[19.]],[2],[28.],[[0 0 0 0 0]],"[[ 0.16667403  0.97651833 -0.56828189  0.00765409  0.03570637  0.06180996
   0.23717663  0.65765297  0.          0.          1.          0.
   0.          0.08      ]]"
7,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[36.],[[0 0 0 0 0]],"[[0.20286858 0.76300532 0.00141692 0.02747967 0.10524897 0.14611389
  0.39185622 0.32930127 0.         0.         0.         1.
  0.         0.09      ]]"
8,[22.],[[[0 0 0 1 0]]],[[15.]],[2],[22.],[[0 0 0 0 0]],"[[ 0.41153523  0.97316092 -0.03010497  0.01281539  0.07424994  0.11891152
   0.50615025  0.28787294  0.          0.          0.          1.
   0.          0.1       ]]"
9,[21.],[[[0 0 0 1 0]]],[[14.]],[2],[21.],[[0 0 0 0 0]],"[[ 0.57636851  0.96633756 -0.03515109  0.00824506  0.05568693  0.09922077
   0.58107716  0.25577006  0.          0.          0.          1.
   0.          0.11      ]]"
