,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[42.],[[[0 0 0 1 0]]],[[14.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.573973    0.99972647 -0.00920936  0.0083573   0.05817796  0.10229953
   0.58958131  0.2415839   0.          0.          0.          1.
   0.          0.02      ]]"
1,[0.],[[[0 0 0 1 0]]],[[16.]],[0],[48.],[[0 0 0 0 0]],"[[0.70874619 0.42910889 0.24789713 0.0148292  0.06591086 0.11382308
  0.64133579 0.16410109 0.         0.         0.         1.
  0.         0.03      ]]"
2,[0.],[[[0 0 0 1 0]]],[[16.]],[0],[48.],[[0 0 0 0 0]],"[[0.8152616  0.2336552  0.49236467 0.01823795 0.07333138 0.12220261
  0.68979144 0.09643661 0.         0.         0.         1.
  0.         0.04      ]]"
3,[0.],[[[0 0 0 1 0]]],[[16.]],[0],[48.],[[0 0 0 0 0]],"[[0.87229741 0.17482728 0.64779216 0.01963731 0.07828177 0.12655455
  0.70925546 0.066271   0.         0.         0.         0.
  1.         0.05      ]]"
4,[54.],[[[0 0 0 0 1]]],[[18.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.50108254  0.99993986 -0.52423692  0.00383028  0.02527043  0.05302443
   0.37722501  0.54064989  0.          0.          0.          0.
   1.          0.06      ]]"
5,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],"[[ 0.37967384 -0.06207007 -0.14653388  0.02877354  0.05757444  0.09639875
   0.34428158  0.47297165  0.          0.          1.          0.
   0.          0.07      ]]"
6,[27.],[[[0 0 1 0 0]]],[[9.]],[4],[0.],[[0 0 0 0 0]],"[[0.23978099 0.99711978 0.3014859  0.03053395 0.15171821 0.18874106
  0.4628008  0.16620602 0.         0.         1.         0.
  0.         0.08      ]]"
7,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[0.19984894 0.71714056 0.61464405 0.06066312 0.21687073 0.23060408
  0.40152925 0.0903328  0.         1.         0.         0.
  0.         0.09      ]]"
8,[7.],[[[0 1 0 0 0]]],[[5.]],[2],[7.],[[0 0 0 0 0]],"[[-0.07799371  0.65972644  0.81948441  0.12630694  0.32337397  0.26412183
   0.23196267  0.05423454  0.          0.          0.          0.
   1.          0.1       ]]"
9,[25.],[[[0 0 0 0 1]]],[[17.]],[2],[25.],[[0 0 0 0 0]],"[[-0.14178625  0.95372522 -0.25281852  0.03116449  0.10425106  0.12954125
   0.22065644  0.51438677  0.          0.          0.          0.
   1.          0.11      ]]"
