,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[18.],[[[0 1 0 0 0]]],[[8.]],[3],[6.],[[0 0 0 0 0]],"[[0.18341951 0.99999917 0.53267068 0.18290263 0.14999518 0.10665844
  0.48288596 0.07755783 0.         0.         0.         1.
  0.         0.02      ]]"
1,[0.],[[[0 0 0 1 0]]],[[15.]],[0],[45.],[[0 0 0 0 0]],"[[0.39224926 0.98019093 0.56629908 0.16693787 0.11766946 0.08154637
  0.55393106 0.07991519 0.         0.         0.         1.
  0.         0.03      ]]"
2,[19.],[[[0 0 0 1 0]]],[[13.]],[2],[19.],[[0 0 0 0 0]],"[[3.82278085e-01 9.99999940e-01 3.43851745e-04 1.03430711e-01
  8.67679417e-02 8.47804695e-02 5.34594536e-01 1.90426335e-01
  0.00000000e+00 0.00000000e+00 0.00000000e+00 1.00000000e+00
  0.00000000e+00 4.00000000e-02]]"
3,[0.],[[[0 0 0 1 0]]],[[15.]],[0],[45.],[[0 0 0 0 0]],"[[0.56504339 0.96447092 0.1730255  0.10655341 0.07524579 0.06602257
  0.5961917  0.15598653 0.         0.         0.         1.
  0.         0.05      ]]"
4,[0.],[[[0 0 0 1 0]]],[[13.]],[0],[39.],[[0 0 0 0 0]],"[[0.65797925 0.94644618 0.29652974 0.11088004 0.07096542 0.0576794
  0.62795973 0.13251545 1.         0.         0.         0.
  0.         0.06      ]]"
5,[3.],[[[1 0 0 0 0]]],[[1.]],[4],[0.],[[0 0 0 0 0]],"[[-0.48299849  0.95372874  0.68519145  0.23528175  0.29544362  0.19749795
   0.23317802  0.03859856  0.          0.          0.          0.
   1.          0.07      ]]"
6,[25.],[[[0 0 0 0 1]]],[[17.]],[2],[25.],[[0 0 0 0 0]],"[[-0.4834483   1.         -0.66873521  0.07767065  0.14555748  0.22116877
   0.22878419  0.32681888  0.          0.          0.          1.
   0.          0.08      ]]"
7,[0.],[[[0 0 0 1 0]]],[[16.]],[0],[48.],[[0 0 0 0 0]],"[[-0.05641656  0.95007813 -0.39097133  0.0894658   0.11570682  0.14698778
   0.35511339  0.29272613  0.          1.          0.          0.
   0.          0.09      ]]"
8,[0.],[[[0 1 0 0 0]]],[[5.]],[0],[15.],[[0 0 0 0 0]],"[[-0.17825104  0.61571717 -0.01521099  0.13490796  0.18098225  0.19211465
   0.29753152  0.19446369  0.          0.          0.          0.
   1.          0.1       ]]"
9,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],"[[ 0.31222892  0.4446595  -0.09311257  0.09789027  0.09887775  0.11060039
   0.3973431   0.29528853  0.          0.          0.          1.
   0.          0.11      ]]"
