,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[28.],[[[0 0 0 0 1]]],[[19.]],[2],[28.],[[0 0 0 0 0]],"[[ 0.20404023  1.         -0.77664667  0.04552525  0.05466683  0.08645485
   0.34748581  0.46586719  0.          0.          0.          1.
   0.          0.02      ]]"
1,[0.],[[[0 0 0 1 0]]],[[15.]],[0],[45.],[[0 0 0 0 0]],"[[ 0.48626721  0.93326467 -0.50549519  0.05301042  0.04883758  0.06533892
   0.4535026   0.37931052  0.          1.          0.          0.
   0.          0.03      ]]"
2,[0.],[[[0 1 0 0 0]]],[[5.]],[0],[15.],[[0 0 0 0 0]],"[[ 0.05318898  0.57732773 -0.12369789  0.11026765  0.13113153  0.14821674
   0.34923419  0.26114991  0.          1.          0.          0.
   0.          0.04      ]]"
3,[0.],[[[0 1 0 0 0]]],[[5.]],[0],[15.],[[0 0 0 0 0]],"[[-0.19171882  0.51177663  0.27058625  0.17149213  0.21739064  0.19663948
   0.28426105  0.13021672  0.          0.          0.          1.
   0.          0.05      ]]"
4,[0.],[[[0 0 0 1 0]]],[[14.]],[0],[42.],[[0 0 0 0 0]],"[[0.02946781 0.59795934 0.39934534 0.17963779 0.18467787 0.15134336
  0.36818957 0.11615141 1.         0.         0.         0.
  0.         0.06      ]]"
5,[12.],[[[1 0 0 0 0]]],[[4.]],[4],[0.],[[0 0 0 0 0]],"[[-0.08699903  0.99989903  0.64593285  0.21902165  0.20945673  0.14040713
   0.3759363   0.05517812  0.          0.          1.          0.
   0.          0.07      ]]"
6,[33.],[[[0 0 1 0 0]]],[[11.]],[4],[0.],[[0 0 0 0 0]],"[[-0.08710629  1.         -0.17837964  0.11455591  0.14055066  0.15591626
   0.37736946  0.21160772  0.          0.          0.          1.
   0.          0.08      ]]"
7,[0.],[[[0 0 0 1 0]]],[[13.]],[0],[39.],[[0 0 0 0 0]],"[[0.24588223 0.96188426 0.04361398 0.1185227  0.10870168 0.10451362
  0.49074134 0.1775206  1.         0.         0.         0.
  0.         0.09      ]]"
8,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[9.],[[0 0 0 0 0]],"[[-0.01338866  0.72639829  0.52693516  0.19966552  0.19841819  0.14804415
   0.36940899  0.08446317  1.          0.          0.          0.
   0.          0.1       ]]"
9,[9.],[[[1 0 0 0 0]]],[[3.]],[4],[0.],[[0 0 0 0 0]],"[[-0.27502897  0.99918669  0.76171887  0.24329194  0.2560606   0.16107611
   0.30053505  0.03903637  0.          0.          0.          1.
   0.          0.11      ]]"
