,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[27.],[[[0 0 1 0 0]]],[[12.]],[3],[9.],[[0 0 0 0 0]],"[[ 0.2036719   1.         -0.06931242  0.10897344  0.10569917  0.10849771
   0.47514328  0.20168647  0.          0.          0.          0.
   1.          0.02      ]]"
1,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[57.],[[0 0 0 0 0]],"[[ 0.57782733  0.65048546 -0.12068306  0.07907329  0.06431993  0.07044066
   0.49881512  0.28735092  0.          0.          0.          1.
   0.          0.03      ]]"
2,[0.],[[[0 0 0 1 0]]],[[16.]],[0],[48.],[[0 0 0 0 0]],"[[0.64590788 0.73288679 0.07976855 0.09311052 0.0669039  0.06393707
  0.5649029  0.21114567 0.         0.         0.         1.
  0.         0.04      ]]"
3,[0.],[[[0 0 0 1 0]]],[[13.]],[0],[39.],[[0 0 0 0 0]],"[[0.68208075 0.79676163 0.22404352 0.10369646 0.068696   0.05950878
  0.603028   0.16507076 0.         0.         0.         1.
  0.         0.05      ]]"
4,[0.],[[[0 0 0 1 0]]],[[14.]],[0],[42.],[[0 0 0 0 0]],"[[0.69957411 0.84327573 0.32403046 0.11145341 0.07012974 0.05675243
  0.62397248 0.13769202 0.         1.         0.         0.
  0.         0.06      ]]"
5,[15.],[[[0 1 0 0 0]]],[[7.]],[3],[5.],[[0 0 0 0 0]],"[[0.59449685 0.99999475 0.57908094 0.14606048 0.08876578 0.06041046
  0.62417549 0.08058777 0.         0.         0.         1.
  0.         0.07      ]]"
6,[24.],[[[0 0 0 1 0]]],[[16.]],[2],[24.],[[0 0 0 0 0]],"[[ 0.59203088  1.         -0.13462582  0.07614791  0.05751523  0.06054848
   0.5704937   0.23529465  0.          0.          0.          1.
   0.          0.08      ]]"
7,[0.],[[[0 0 0 1 0]]],[[13.]],[0],[39.],[[0 0 0 0 0]],"[[0.6959008  0.95807421 0.05729466 0.08547844 0.05714978 0.05360099
  0.61651951 0.18725127 0.         0.         0.         0.
  1.         0.09      ]]"
8,[25.],[[[0 0 0 0 1]]],[[17.]],[2],[25.],[[0 0 0 0 0]],"[[ 0.69437838  1.         -0.69458681  0.03393313  0.02827177  0.04174525
   0.45041552  0.44563431  0.          0.          0.          1.
   0.          0.1       ]]"
9,[0.],[[[0 0 0 1 0]]],[[14.]],[0],[42.],[[0 0 0 0 0]],"[[ 0.77529359  0.92981774 -0.4349421   0.04508935  0.03328733  0.04221247
   0.52445161  0.35495928  0.          0.          0.          1.
   0.          0.11      ]]"
