,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[25.],[[[0 0 0 0 1]]],[[17.]],[2],[25.],[[0 0 0 0 0]],"[[ 0.20353875  1.         -0.73447531  0.0484755   0.05749242  0.08861193
   0.35763994  0.44778016  1.          0.          0.          0.
   0.          0.02      ]]"
1,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[9.],[[0 0 0 0 0]],"[[ 0.06361806  0.59516275 -0.09342661  0.11350062  0.13231826  0.14640395
   0.35821894  0.24955817  0.          0.          0.          1.
   0.          0.03      ]]"
2,[0.],[[[0 0 0 1 0]]],[[16.]],[0],[48.],[[0 0 0 0 0]],"[[0.27940524 0.66634214 0.12384032 0.12628806 0.11702919 0.11138592
  0.45361418 0.19168267 0.         0.         0.         1.
  0.         0.04      ]]"
3,[0.],[[[0 0 0 1 0]]],[[14.]],[0],[42.],[[0 0 0 0 0]],"[[0.43492934 0.73594165 0.27342609 0.13125663 0.10293581 0.08805384
  0.5243122  0.15344152 0.         0.         0.         1.
  0.         0.05      ]]"
4,[0.],[[[0 0 0 1 0]]],[[15.]],[0],[45.],[[0 0 0 0 0]],"[[0.53935182 0.79545778 0.36942768 0.13209902 0.09250601 0.07373109
  0.57167113 0.12999278 1.         0.         0.         0.
  0.         0.06      ]]"
5,[0.],[[[1 0 0 0 0]]],[[0.001]],[4],[0.],[[0 0 0 0 0]],"[[0.05550513 0.69660258 0.71190715 0.22134444 0.19944131 0.13309568
  0.38120726 0.06491132 0.         0.         1.         0.
  0.         0.07      ]]"
6,[33.],[[[0 0 1 0 0]]],[[11.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.05538553  1.         -0.18466057  0.10587811  0.11788136  0.13056783
   0.41950485  0.22616778  0.          0.          0.          1.
   0.          0.08      ]]"
7,[0.],[[[0 0 0 1 0]]],[[13.]],[0],[39.],[[0 0 0 0 0]],"[[0.35400674 0.96032596 0.03355841 0.10926878 0.09327249 0.0898834
  0.52231205 0.18526325 1.         0.         0.         0.
  0.         0.09      ]]"
8,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[6.],[[0 0 0 0 0]],"[[0.03795547 0.72123718 0.51785183 0.19522534 0.18791063 0.14081052
  0.3873094  0.08874416 0.         0.         0.         1.
  0.         0.1       ]]"
9,[0.],[[[0 0 0 1 0]]],[[15.]],[0],[45.],[[0 0 0 0 0]],"[[0.23175241 0.77441216 0.55139554 0.18429415 0.15188572 0.10989695
  0.46459857 0.08932462 0.         1.         0.         0.
  0.         0.11      ]]"
