,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[9.],[[[1 0 0 0 0]]],[[3.]],[4],[0.],[[0 0 0 0 0]],"[[-0.06415042  0.99853259  0.62157053  0.21429753  0.20325576  0.13820054
   0.3857283   0.0585178   0.          0.          1.          0.
   0.          0.02      ]]"
1,[27.],[[[0 0 1 0 0]]],[[9.]],[4],[0.],[[0 0 0 0 0]],"[[-0.06489482  1.         -0.02474483  0.13127643  0.15140349  0.15277655
   0.39384252  0.17070098  0.          0.          0.          1.
   0.          0.03      ]]"
2,[0.],[[[0 0 0 1 0]]],[[13.]],[0],[39.],[[0 0 0 0 0]],"[[0.2530506  0.96673352 0.17053194 0.13245083 0.11621353 0.10330146
  0.50152749 0.14650674 0.         1.         0.         0.
  0.         0.04      ]]"
3,[0.],[[[0 1 0 0 0]]],[[8.]],[0],[24.],[[0 0 0 0 0]],"[[-0.10954982  0.72496635  0.46363965  0.19605985  0.21238074  0.16534196
   0.33761883  0.08859856  0.          0.          0.          1.
   0.          0.05      ]]"
4,[0.],[[[0 0 0 1 0]]],[[13.]],[0],[39.],[[0 0 0 0 0]],"[[0.12212913 0.77058035 0.52771759 0.19023992 0.1705385  0.12577583
  0.42490759 0.08853817 0.         0.         0.         1.
  0.         0.06      ]]"
5,[0.],[[[0 0 0 1 0]]],[[15.]],[0],[45.],[[0 0 0 0 0]],"[[0.30426824 0.81391925 0.55462909 0.17745218 0.13785349 0.0987436
  0.496896   0.08905471 0.         0.         1.         0.
  0.         0.07      ]]"
6,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.30386952  1.         -0.11354394  0.09745977  0.08936017  0.09388371
   0.49933088  0.2199654   0.          0.          1.          0.
   0.          0.08      ]]"
7,[13.],[[[0 0 1 0 0]]],[[9.]],[2],[13.],[[0 0 0 0 0]],"[[0.23375024 0.99995273 0.15295711 0.13169356 0.11696918 0.10469871
  0.50023866 0.14639987 0.         0.         0.         0.
  1.         0.09      ]]"
8,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[54.],[[0 0 0 0 0]],"[[0.5911659  0.6981076  0.04236436 0.09372913 0.07123853 0.07012812
  0.53894258 0.22596166 0.         0.         0.         1.
  0.         0.1       ]]"
9,[0.],[[[0 0 0 1 0]]],[[15.]],[0],[45.],[[0 0 0 0 0]],"[[0.64861262 0.77053094 0.19964443 0.10438609 0.07167106 0.06332351
  0.58696187 0.17365743 0.         0.         0.         1.
  0.         0.11      ]]"
