,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[13.],[[[0 1 0 0 0]]],[[6.]],[3],[4.],[[0 0 0 0 0]],"[[0.10749301 0.99995953 0.58435398 0.19641145 0.16716962 0.11550612
  0.45233017 0.06858266 0.         0.         0.         0.
  1.         0.02      ]]"
1,[28.],[[[0 0 0 0 1]]],[[19.]],[2],[28.],[[0 0 0 0 0]],"[[ 0.10707819  1.         -0.72508049  0.05273537  0.06669097  0.10257359
   0.34196356  0.43603656  0.          0.          0.          0.
   1.          0.03      ]]"
2,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],"[[ 0.52180856  0.52598232 -0.66045755  0.03864523  0.039423    0.06119916
   0.33084521  0.52988744  0.          0.          0.          0.
   1.          0.04      ]]"
3,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[51.],[[0 0 0 0 0]],"[[ 0.70022476  0.26352787 -0.62621313  0.03315817  0.03113407  0.04872009
   0.31074733  0.5762403   0.          0.          0.          0.
   1.          0.05      ]]"
4,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[57.],[[0 0 0 0 0]],"[[ 0.77271044  0.14515536 -0.61440051  0.03086047  0.02809915  0.04424134
   0.299099    0.5977      0.          0.          0.          0.
   1.          0.06      ]]"
5,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[57.],[[0 0 0 0 0]],"[[ 0.80199558  0.09525616 -0.61326575  0.02975403  0.02679755  0.04240274
   0.29291117  0.60813457  0.          0.          0.          0.
   1.          0.07      ]]"
6,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[57.],[[0 0 0 0 0]],"[[ 0.8139596   0.07410829 -0.61575222  0.02915194  0.02616567  0.04156639
   0.28940395  0.61371207  0.          0.          0.          0.
   1.          0.08      ]]"
7,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[51.],[[0 0 0 0 0]],"[[ 0.81893688  0.0646488  -0.6189031   0.02879112  0.02582492  0.0411493
   0.28722489  0.61700988  0.          0.          0.          1.
   0.          0.09      ]]"
8,[0.],[[[0 0 0 1 0]]],[[15.]],[0],[45.],[[0 0 0 0 0]],"[[ 0.76351404  0.36336684 -0.28814977  0.05391835  0.04289641  0.05373345
   0.43633753  0.41311431  0.          0.          1.          0.
   0.          0.1       ]]"
9,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],"[[0.71972364 0.99998623 0.05027016 0.08271798 0.05406609 0.05059224
  0.62892133 0.18370235 0.         0.         0.         1.
  0.         0.11      ]]"
