,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[29.],[[[0 0 0 1 0]]],[[13.]],[3],[9.],[[0 0 0 0 0]],"[[ 0.20411962  1.         -0.28964537  0.08620307  0.08934196  0.10492337
   0.44767129  0.27186027  0.          0.          0.          1.
   0.          0.02      ]]"
1,[0.],[[[0 0 0 1 0]]],[[13.]],[0],[39.],[[0 0 0 0 0]],"[[ 0.46542588  0.95490253 -0.06082681  0.09156136  0.07450659  0.07579919
   0.54152     0.21661288  0.          0.          0.          1.
   0.          0.03      ]]"
2,[0.],[[[0 0 0 1 0]]],[[13.]],[0],[39.],[[0 0 0 0 0]],"[[0.61343801 0.93186808 0.12262659 0.09803744 0.0684054  0.06205936
  0.59872627 0.17277151 0.         0.         0.         1.
  0.         0.04      ]]"
3,[0.],[[[0 0 0 1 0]]],[[14.]],[0],[42.],[[0 0 0 0 0]],"[[0.68446195 0.92414713 0.25725889 0.1050273  0.0670741  0.05595425
  0.62864983 0.1432945  0.         0.         0.         1.
  0.         0.05      ]]"
4,[0.],[[[0 0 0 1 0]]],[[16.]],[0],[48.],[[0 0 0 0 0]],"[[0.71312857 0.92423165 0.34994006 0.111422   0.06782686 0.05340825
  0.64261693 0.12472588 0.         0.         0.         1.
  0.         0.06      ]]"
5,[0.],[[[0 0 0 1 0]]],[[15.]],[0],[45.],[[0 0 0 0 0]],"[[0.72178262 0.92727745 0.41135868 0.11661179 0.06922163 0.05245982
  0.64849347 0.1132133  0.         0.         0.         1.
  0.         0.07      ]]"
6,[0.],[[[0 0 0 1 0]]],[[14.]],[0],[42.],[[0 0 0 0 0]],"[[0.72220922 0.93090951 0.4513039  0.12051082 0.07060659 0.05219244
  0.65064853 0.10604157 0.         0.         0.         1.
  0.         0.08      ]]"
7,[24.],[[[0 0 0 1 0]]],[[16.]],[2],[24.],[[0 0 0 0 0]],"[[ 0.7196573   1.         -0.14516893  0.0672959   0.04666405  0.04920509
   0.59715527  0.23967969  0.          1.          0.          0.
   0.          0.09      ]]"
8,[0.],[[[0 1 0 0 0]]],[[8.]],[0],[24.],[[0 0 0 0 0]],"[[0.11142145 0.67215896 0.19523259 0.1471487  0.14980197 0.13725093
  0.40514249 0.16065598 1.         0.         0.         0.
  0.         0.1       ]]"
9,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[0.],[[0 0 0 0 0]],"[[-0.12646613  0.57971567  0.64113295  0.22089359  0.23608968  0.16830136
   0.30491081  0.06980465  1.          0.          0.          0.
   0.          0.11      ]]"
