,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[25.],[[[0 0 0 0 1]]],[[17.]],[2],[25.],[[0 0 0 0 0]],"[[ 0.20353875  1.         -0.73447531  0.0484755   0.05749242  0.08861193
   0.35763994  0.44778016  0.          0.          0.          1.
   0.          0.02      ]]"
1,[0.],[[[0 0 0 1 0]]],[[14.]],[0],[42.],[[0 0 0 0 0]],"[[ 0.484523    0.93527317 -0.46528402  0.05602224  0.0510307   0.06660204
   0.46362603  0.36271906  0.          0.          0.          0.
   1.          0.03      ]]"
2,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[51.],[[0 0 0 0 0]],"[[ 0.7129854   0.50992775 -0.4535484   0.04509782  0.03796007  0.05166848
   0.41441667  0.45085692  0.          0.          0.          1.
   0.          0.04      ]]"
3,[0.],[[[0 0 0 1 0]]],[[14.]],[0],[42.],[[0 0 0 0 0]],"[[ 0.73078346  0.63762826 -0.18243274  0.06462905  0.0482817   0.05468918
   0.51643807  0.31596202  1.          0.          0.          0.
   0.          0.05      ]]"
4,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[12.],[[0 0 0 0 0]],"[[0.19840097 0.50458127 0.38384748 0.16628973 0.15555368 0.12950446
  0.41093206 0.13772002 0.         0.         0.         1.
  0.         0.06      ]]"
5,[0.],[[[0 0 0 1 0]]],[[16.]],[0],[48.],[[0 0 0 0 0]],"[[0.3246271  0.62241054 0.44479775 0.16358775 0.13447766 0.10564707
  0.47399768 0.12228986 0.         1.         0.         0.
  0.         0.07      ]]"
6,[11.],[[[0 1 0 0 0]]],[[5.]],[3],[3.],[[0 0 0 0 0]],"[[0.09327579 0.99987483 0.68198675 0.21078087 0.17591621 0.11457247
  0.44134864 0.05738177 1.         0.         0.         0.
  0.         0.08      ]]"
7,[3.],[[[1 0 0 0 0]]],[[1.]],[4],[0.],[[0 0 0 0 0]],"[[-0.64909887  0.96669072  0.86846101  0.2552754   0.33952001  0.20383133
   0.17844528  0.02292789  0.          1.          0.          0.
   0.          0.09      ]]"
8,[18.],[[[0 1 0 0 0]]],[[6.]],[4],[0.],[[0 0 0 0 0]],"[[-0.65721452  0.99999946  0.7052353   0.23552217  0.32879534  0.21717894
   0.18796372  0.03053984  0.          1.          0.          0.
   0.          0.1       ]]"
9,[18.],[[[0 1 0 0 0]]],[[6.]],[4],[0.],[[0 0 0 0 0]],"[[-0.66471332  0.99999952  0.67250639  0.23130591  0.32782269  0.22097339
   0.1876574   0.03224066  0.          1.          0.          0.
   0.          0.11      ]]"
