,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[29.],[[[0 0 0 1 0]]],[[13.]],[3],[9.],[[0 0 0 0 0]],"[[ 0.20411962  1.         -0.28964537  0.08620307  0.08934196  0.10492337
   0.44767129  0.27186027  0.          0.          0.          0.
   1.          0.02      ]]"
1,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[54.],[[0 0 0 0 0]],"[[ 0.57844979  0.60228539 -0.29452884  0.06359446  0.05501277  0.06743933
   0.45167094  0.36228248  0.          0.          0.          1.
   0.          0.03      ]]"
2,[0.],[[[0 0 0 1 0]]],[[15.]],[0],[45.],[[0 0 0 0 0]],"[[ 0.65160799  0.69435489 -0.05439058  0.08033092  0.06032545  0.06289084
   0.53729963  0.25915313  1.          0.          0.          0.
   0.          0.04      ]]"
3,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[6.],[[0 0 0 0 0]],"[[0.1504294  0.56013095 0.46931773 0.18140601 0.16912204 0.13287069
  0.4034602  0.11314115 1.         0.         0.         0.
  0.         0.05      ]]"
4,[3.],[[[1 0 0 0 0]]],[[1.]],[4],[0.],[[0 0 0 0 0]],"[[-0.5910393   0.90943521  0.78157115  0.24519451  0.32517755  0.20702063
   0.19296156  0.02964575  1.          0.          0.          0.
   0.          0.06      ]]"
5,[0.],[[[1 0 0 0 0]]],[[0.001]],[4],[0.],[[0 0 0 0 0]],"[[-0.41236201  0.81609344  0.91449869  0.2641314   0.30269432  0.17873111
   0.22561432  0.02882876  0.          0.          0.          1.
   0.          0.07      ]]"
6,[42.],[[[0 0 0 1 0]]],[[14.]],[4],[0.],[[0 0 0 0 0]],"[[-0.41236445  1.         -0.52621794  0.08975431  0.15334769  0.21299954
   0.25833961  0.28555891  0.          0.          0.          1.
   0.          0.08      ]]"
7,[0.],[[[0 0 0 1 0]]],[[13.]],[0],[39.],[[0 0 0 0 0]],"[[-0.0011369   0.95380509 -0.25776803  0.10086305  0.12049051  0.14073373
   0.38691592  0.2509968   0.          0.          0.          1.
   0.          0.09      ]]"
8,[0.],[[[0 0 0 1 0]]],[[14.]],[0],[42.],[[0 0 0 0 0]],"[[ 0.30767092  0.9240728  -0.02433039  0.10669694  0.09639937  0.0968862
   0.49619976  0.20381768  0.          1.          0.          0.
   0.          0.1       ]]"
9,[0.],[[[0 1 0 0 0]]],[[7.]],[0],[21.],[[0 0 0 0 0]],"[[-0.07441132  0.67058533  0.310734    0.1734439   0.19407766  0.16690031
   0.34458658  0.12099158  0.          0.          0.          1.
   0.          0.11      ]]"
