,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[22.],[[[0 0 1 0 0]]],[[10.]],[3],[7.],[[0 0 0 0 0]],"[[0.20099612 1.         0.04717889 0.12208185 0.11453045 0.10949586
  0.48380846 0.17008336 0.         1.         0.         0.
  0.         0.02      ]]"
1,[0.],[[[0 1 0 0 0]]],[[7.]],[0],[21.],[[0 0 0 0 0]],"[[-0.11326101  0.71283293  0.36239395  0.18245375  0.20479491  0.16991584
   0.33711773  0.1057177   0.          0.          0.          1.
   0.          0.03      ]]"
2,[0.],[[[0 0 0 1 0]]],[[16.]],[0],[48.],[[0 0 0 0 0]],"[[0.12579259 0.75905347 0.46146059 0.18106665 0.16555034 0.12732369
  0.42613676 0.09992252 1.         0.         0.         0.
  0.         0.04      ]]"
3,[3.],[[[1 0 0 0 0]]],[[1.]],[4],[0.],[[0 0 0 0 0]],"[[-0.60902834  0.9312669   0.78298551  0.24526758  0.32782021  0.20804624
   0.19017088  0.02869505  1.          0.          0.          0.
   0.          0.05      ]]"
4,[3.],[[[1 0 0 0 0]]],[[1.]],[4],[0.],[[0 0 0 0 0]],"[[-0.8276161   0.95131212  0.91898042  0.2524074   0.3754127   0.22046471
   0.13451192  0.01720323  0.          1.          0.          0.
   0.          0.06      ]]"
5,[24.],[[[0 1 0 0 0]]],[[8.]],[4],[0.],[[0 0 0 0 0]],"[[-0.82819754  1.          0.54764372  0.21066645  0.34735271  0.25426573
   0.15351395  0.03420114  0.          1.          0.          0.
   0.          0.07      ]]"
6,[0.],[[[0 1 0 0 0]]],[[7.]],[0],[21.],[[0 0 0 0 0]],"[[-0.47644979  0.81781256  0.73624355  0.24014139  0.30355671  0.20030513
   0.21800174  0.03799501  1.          0.          0.          0.
   0.          0.08      ]]"
7,[3.],[[[1 0 0 0 0]]],[[1.]],[4],[0.],[[0 0 0 0 0]],"[[-0.78696054  0.93347764  0.90093189  0.25217691  0.36789954  0.21864301
   0.14244787  0.01883271  0.          0.          1.          0.
   0.          0.09      ]]"
8,[36.],[[[0 0 1 0 0]]],[[12.]],[4],[0.],[[0 0 0 0 0]],"[[-0.78696936  1.         -0.24612585  0.1243663   0.25328651  0.30068773
   0.17885508  0.14280437  0.          1.          0.          0.
   0.          0.1       ]]"
9,[0.],[[[0 1 0 0 0]]],[[6.]],[0],[18.],[[0 0 0 0 0]],"[[-0.45363969  0.6981228   0.11073484  0.15883087  0.24439904  0.24002005
   0.23174877  0.12500122  0.          1.          0.          0.
   0.          0.11      ]]"
