,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[11.],[[[0 1 0 0 0]]],[[5.]],[3],[3.],[[0 0 0 0 0]],"[[0.03313424 0.99981105 0.59912229 0.20440532 0.18238828 0.12524262
  0.42360878 0.06435499 0.         0.         0.         1.
  0.         0.02      ]]"
1,[0.],[[[0 0 0 1 0]]],[[14.]],[0],[42.],[[0 0 0 0 0]],"[[0.27673814 0.98186964 0.61821997 0.18542895 0.13937603 0.09395994
  0.51084727 0.07038788 0.         0.         0.         1.
  0.         0.03      ]]"
2,[39.],[[[0 0 0 1 0]]],[[13.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.27672285  1.         -0.47117436  0.06579356  0.06849048  0.08962606
   0.43224776  0.34384218  0.          0.          0.          1.
   0.          0.04      ]]"
3,[0.],[[[0 0 0 1 0]]],[[13.]],[0],[39.],[[0 0 0 0 0]],"[[ 0.52290249  0.94638085 -0.22287808  0.07322671  0.06022817  0.06758314
   0.52746838  0.27149361  0.          1.          0.          0.
   0.          0.05      ]]"
4,[0.],[[[0 1 0 0 0]]],[[5.]],[0],[15.],[[0 0 0 0 0]],"[[0.03481228 0.63814986 0.13523069 0.14407676 0.15857767 0.15185387
  0.37244654 0.17304514 0.         1.         0.         0.
  0.         0.06      ]]"
5,[15.],[[[0 1 0 0 0]]],[[7.]],[3],[5.],[[0 0 0 0 0]],"[[-0.01332201  0.99999243  0.5367474   0.19942424  0.18727204  0.13382351
   0.40951675  0.06996348  0.          0.          1.          0.
   0.          0.07      ]]"
6,[33.],[[[0 0 1 0 0]]],[[11.]],[4],[0.],[[0 0 0 0 0]],"[[-0.01343492  1.         -0.18108389  0.11024541  0.12861702  0.14251734
   0.39937305  0.21924713  1.          0.          0.          0.
   0.          0.08      ]]"
7,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[12.],[[0 0 0 0 0]],"[[-0.10488943  0.71654898  0.37240615  0.18342501  0.20392404  0.1680233
   0.34032395  0.10430366  0.          1.          0.          0.
   0.          0.09      ]]"
8,[13.],[[[0 1 0 0 0]]],[[6.]],[3],[4.],[[0 0 0 0 0]],"[[-0.18689217  0.99996942  0.64992553  0.2248525   0.23020802  0.15452121
   0.3392092   0.05120908  0.          0.          0.          1.
   0.          0.1       ]]"
9,[0.],[[[0 0 0 1 0]]],[[16.]],[0],[48.],[[0 0 0 0 0]],"[[0.10176285 0.98361915 0.66403788 0.2078703  0.17395803 0.11476321
  0.44326863 0.06013969 0.         0.         0.         1.
  0.         0.11      ]]"
