,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[29.],[[[0 0 0 1 0]]],[[13.]],[3],[9.],[[0 0 0 0 0]],"[[ 0.20411962  1.         -0.28964537  0.08620307  0.08934196  0.10492337
   0.44767129  0.27186027  0.          0.          0.          1.
   0.          0.02      ]]"
1,[0.],[[[0 0 0 1 0]]],[[13.]],[0],[39.],[[0 0 0 0 0]],"[[ 0.46542588  0.95490253 -0.06082681  0.09156136  0.07450659  0.07579919
   0.54152     0.21661288  0.          0.          1.          0.
   0.          0.03      ]]"
2,[16.],[[[0 0 1 0 0]]],[[11.]],[2],[16.],[[0 0 0 0 0]],"[[0.43276212 0.99999535 0.12053504 0.11186243 0.08737463 0.07917663
  0.56029207 0.16129419 1.         0.         0.         0.
  0.         0.04      ]]"
3,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[3.],[[0 0 0 0 0]],"[[0.06966287 0.75923938 0.56773818 0.1997208  0.18386102 0.13279201
  0.40264672 0.0809794  1.         0.         0.         0.
  0.         0.05      ]]"
4,[0.],[[[1 0 0 0 0]]],[[0.001]],[4],[0.],[[0 0 0 0 0]],"[[-0.16870381  0.69430059  0.81925321  0.24760368  0.25250641  0.15919931
   0.29498246  0.0457081   1.          0.          0.          0.
   0.          0.06      ]]"
5,[6.],[[[1 0 0 0 0]]],[[2.]],[4],[0.],[[0 0 0 0 0]],"[[-0.58219278  0.99220097  0.89303148  0.26086336  0.32710242  0.19229455
   0.19662479  0.02311496  0.          0.          0.          1.
   0.          0.07      ]]"
6,[45.],[[[0 0 0 1 0]]],[[15.]],[4],[0.],[[0 0 0 0 0]],"[[-0.58219343  1.         -0.57309115  0.08914558  0.1738297   0.2500619
   0.21495333  0.27200955  0.          0.          0.          1.
   0.          0.08      ]]"
7,[0.],[[[0 0 0 1 0]]],[[13.]],[0],[39.],[[0 0 0 0 0]],"[[-0.1461806   0.95488542 -0.29800391  0.10365989  0.13860893  0.16681203
   0.34204844  0.2488707   0.          0.          0.          1.
   0.          0.09      ]]"
8,[0.],[[[0 0 0 1 0]]],[[15.]],[0],[45.],[[0 0 0 0 0]],"[[ 0.19755599  0.92401206 -0.05483443  0.11107738  0.1093419   0.11242878
   0.46057743  0.2065745   0.          0.          0.          0.
   1.          0.1       ]]"
9,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[51.],[[0 0 0 0 0]],"[[ 0.56589723  0.61150473 -0.11680394  0.08016277  0.06617525  0.07271765
   0.48875326  0.29219106  0.          0.          0.          1.
   0.          0.11      ]]"
