,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[33.],[[[0 0 0 1 0]]],[[15.]],[3],[11.],[[0 0 0 0 0]],"[[ 0.20428739  1.         -0.37199521  0.07832523  0.08321308  0.10276867
   0.43422857  0.30146444  0.          0.          0.          0.
   1.          0.02      ]]"
1,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[51.],[[0 0 0 0 0]],"[[ 0.57835555  0.58472383 -0.36181915  0.05804027  0.05141943  0.0658375
   0.4315933   0.39310953  0.          0.          0.          0.
   1.          0.03      ]]"
2,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],"[[ 0.72875285  0.35562867 -0.39669865  0.04743288  0.04000908  0.05368049
   0.39906552  0.45981202  0.          1.          0.          0.
   0.          0.04      ]]"
3,[0.],[[[0 1 0 0 0]]],[[5.]],[0],[15.],[[0 0 0 0 0]],"[[0.07292221 0.42416137 0.04868773 0.12917821 0.14821747 0.15383479
  0.34373635 0.22503316 0.         0.         0.         1.
  0.         0.05      ]]"
4,[0.],[[[0 0 0 1 0]]],[[16.]],[0],[48.],[[0 0 0 0 0]],"[[0.24382526 0.54480541 0.23003802 0.14236572 0.13411476 0.12178203
  0.42772767 0.1740098  0.         0.         0.         0.
  1.         0.06      ]]"
5,[28.],[[[0 0 0 0 1]]],[[19.]],[2],[28.],[[0 0 0 0 0]],"[[ 0.24346428  1.         -0.76000804  0.04527603  0.05263312  0.08227404
   0.35844699  0.46136978  0.          1.          0.          0.
   0.          0.07      ]]"
6,[0.],[[[0 1 0 0 0]]],[[7.]],[0],[21.],[[0 0 0 0 0]],"[[-0.01318779  0.56143594 -0.38299149  0.08394279  0.11341111  0.15089889
   0.29823115  0.3535161   0.          0.          0.          1.
   0.          0.08      ]]"
7,[0.],[[[0 0 0 1 0]]],[[13.]],[0],[39.],[[0 0 0 0 0]],"[[ 0.23282146  0.62691182 -0.10529003  0.1024609   0.10591903  0.11679113
   0.40933278  0.26549616  0.          0.          0.          1.
   0.          0.09      ]]"
8,[0.],[[[0 0 0 1 0]]],[[16.]],[0],[48.],[[0 0 0 0 0]],"[[0.41251022 0.69818151 0.10643668 0.11407848 0.09628154 0.09175682
  0.4977932  0.20008989 0.         0.         0.         1.
  0.         0.1       ]]"
9,[0.],[[[0 0 0 1 0]]],[[14.]],[0],[42.],[[0 0 0 0 0]],"[[0.53212583 0.76395738 0.25436968 0.12025926 0.08817587 0.07574317
  0.55761462 0.15820704 0.         0.         0.         1.
  0.         0.11      ]]"
