,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[11.],[[[0 1 0 0 0]]],[[5.]],[3],[3.],[[0 0 0 0 0]],"[[0.03313424 0.99981105 0.59912229 0.20440532 0.18238828 0.12524262
  0.42360878 0.06435499 0.         1.         0.         0.
  0.         0.02      ]]"
1,[21.],[[[0 1 0 0 0]]],[[7.]],[4],[0.],[[0 0 0 0 0]],"[[0.02321832 1.         0.56304449 0.20029886 0.18192589 0.12775438
  0.42184064 0.0681802  0.         0.         0.         1.
  0.         0.03      ]]"
2,[0.],[[[0 0 0 1 0]]],[[16.]],[0],[48.],[[0 0 0 0 0]],"[[0.27269199 0.98133171 0.59581578 0.18293351 0.13883884 0.09490948
  0.51026034 0.07305782 0.         0.         0.         0.
  1.         0.04      ]]"
3,[25.],[[[0 0 0 0 1]]],[[17.]],[2],[25.],[[0 0 0 0 0]],"[[ 0.27140057  1.         -0.67098922  0.05044346  0.05598632  0.08279479
   0.38554862  0.42522684  0.          0.          0.          1.
   0.          0.05      ]]"
4,[0.],[[[0 0 0 1 0]]],[[14.]],[0],[42.],[[0 0 0 0 0]],"[[ 0.52751762  0.93717504 -0.40643477  0.05834491  0.05065402  0.06365538
   0.48693985  0.34040579  0.          0.          0.          0.
   1.          0.06      ]]"
5,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],"[[ 0.73287874  0.52185273 -0.40757251  0.04745853  0.03876449  0.05118013
   0.43332618  0.42927071  0.          0.          0.          0.
   1.          0.07      ]]"
6,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[54.],[[0 0 0 0 0]],"[[ 0.79928005  0.31683642 -0.44123608  0.04147063  0.03401586  0.04702115
   0.3888022   0.48869023  0.          0.          0.          1.
   0.          0.08      ]]"
7,[0.],[[[0 0 0 1 0]]],[[16.]],[0],[48.],[[0 0 0 0 0]],"[[ 0.76186323  0.52630216 -0.1630794   0.06436903  0.04781714  0.05427832
   0.50332975  0.3302058   0.          0.          0.          0.
   1.          0.09      ]]"
8,[30.],[[[0 0 0 0 1]]],[[20.]],[2],[30.],[[0 0 0 0 0]],"[[ 0.76160395  1.         -0.80231893  0.02705306  0.02222273  0.0349576
   0.42562181  0.49014482  0.          0.          0.          0.
   1.          0.1       ]]"
9,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[51.],[[0 0 0 0 0]],"[[ 0.84763265  0.44424483 -0.74559331  0.02474845  0.0209895   0.03428295
   0.33052656  0.58945256  0.          0.          0.          0.
   1.          0.11      ]]"
