,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[30.],[[[0 0 0 0 1]]],[[20.]],[2],[30.],[[0 0 0 0 0]],"[[ 0.20418754  1.         -0.80093008  0.04388569  0.05308077  0.08520103
   0.34153089  0.47630167  0.          0.          0.          1.
   0.          0.02      ]]"
1,[0.],[[[0 0 0 1 0]]],[[15.]],[0],[45.],[[0 0 0 0 0]],"[[ 0.48714131  0.93210417 -0.52877587  0.05131762  0.04759374  0.06459522
   0.4474605   0.38903296  0.          1.          0.          0.
   0.          0.03      ]]"
2,[0.],[[[0 1 0 0 0]]],[[6.]],[0],[18.],[[0 0 0 0 0]],"[[ 0.05632628  0.57251948 -0.14584921  0.10742421  0.12844899  0.14724208
   0.34693131  0.26995346  1.          0.          0.          0.
   0.          0.04      ]]"
3,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[3.],[[0 0 0 0 0]],"[[-0.12931819  0.45284662  0.4443548   0.19263944  0.22444941  0.18360579
   0.29391512  0.10539033  0.          1.          0.          0.
   0.          0.05      ]]"
4,[15.],[[[0 1 0 0 0]]],[[7.]],[3],[5.],[[0 0 0 0 0]],"[[-0.17082396  0.99999243  0.64111555  0.22290987  0.2262858   0.15261543
   0.34556371  0.05262522  0.          1.          0.          0.
   0.          0.06      ]]"
5,[18.],[[[0 1 0 0 0]]],[[6.]],[4],[0.],[[0 0 0 0 0]],"[[-0.19064474  0.99999964  0.6413604   0.22386122  0.23038575  0.15547338
   0.3384088   0.0518708   0.          0.          0.          1.
   0.          0.07      ]]"
6,[0.],[[[0 0 0 1 0]]],[[15.]],[0],[45.],[[0 0 0 0 0]],"[[0.09959374 0.98350447 0.65891743 0.20736086 0.1740665  0.11520588
  0.44274342 0.06062336 0.         0.         0.         1.
  0.         0.08      ]]"
7,[0.],[[[0 0 0 1 0]]],[[15.]],[0],[45.],[[0 0 0 0 0]],"[[0.31705162 0.9709506  0.65007365 0.18566877 0.13468899 0.08904649
  0.52244908 0.06814668 0.         0.         0.         1.
  0.         0.09      ]]"
8,[19.],[[[0 0 0 1 0]]],[[13.]],[2],[19.],[[0 0 0 0 0]],"[[0.30749914 1.         0.00791185 0.10982493 0.09682424 0.09443592
  0.51348728 0.18542753 1.         0.         0.         0.
  0.         0.1       ]]"
9,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[9.],[[0 0 0 0 0]],"[[0.02516015 0.73979443 0.49857822 0.19333057 0.18816021 0.14237747
  0.38613114 0.09000061 1.         0.         0.         0.
  0.         0.11      ]]"
