,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[33.],[[[0 0 0 1 0]]],[[15.]],[3],[11.],[[0 0 0 0 0]],"[[ 0.20428739  1.         -0.37199521  0.07832523  0.08321308  0.10276867
   0.43422857  0.30146444  0.          1.          0.          0.
   0.          0.02      ]]"
1,[0.],[[[0 1 0 0 0]]],[[8.]],[0],[24.],[[0 0 0 0 0]],"[[-0.07069676  0.63064563 -0.00556225  0.1316223   0.16290487  0.17086573
   0.33193782  0.2026692   0.          0.          1.          0.
   0.          0.03      ]]"
2,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],"[[-0.09375496  0.99998677  0.17803602  0.15786803  0.17471914  0.15592581
   0.38901538  0.12247164  0.          0.          0.          1.
   0.          0.04      ]]"
3,[0.],[[[0 0 0 1 0]]],[[16.]],[0],[48.],[[0 0 0 0 0]],"[[0.21585369 0.97283226 0.33132559 0.15482309 0.13262983 0.10692191
  0.49380672 0.11181834 0.         0.         0.         1.
  0.         0.05      ]]"
4,[0.],[[[0 0 0 1 0]]],[[14.]],[0],[42.],[[0 0 0 0 0]],"[[0.4270615  0.95614004 0.42766941 0.14711298 0.10604604 0.08014487
  0.56358677 0.10310926 0.         0.         0.         1.
  0.         0.06      ]]"
5,[0.],[[[0 0 0 1 0]]],[[13.]],[0],[39.],[[0 0 0 0 0]],"[[0.55581474 0.94758224 0.48080328 0.14033361 0.09118114 0.06646311
  0.60422617 0.09779601 0.         0.         0.         1.
  0.         0.07      ]]"
6,[0.],[[[0 0 0 1 0]]],[[15.]],[0],[45.],[[0 0 0 0 0]],"[[0.62794584 0.9439711  0.5070951  0.13578953 0.0833103  0.05962494
  0.62622064 0.09505463 0.         0.         0.         1.
  0.         0.08      ]]"
7,[22.],[[[0 0 0 1 0]]],[[15.]],[2],[22.],[[0 0 0 0 0]],"[[ 0.62336189  1.         -0.08927053  0.07786217  0.05676018  0.05805157
   0.58545697  0.22186913  0.          0.          0.          1.
   0.          0.09      ]]"
8,[0.],[[[0 0 0 1 0]]],[[14.]],[0],[42.],[[0 0 0 0 0]],"[[0.71043152 0.95971668 0.09284369 0.08743521 0.057234   0.05248592
  0.62490422 0.17794053 0.         0.         0.         1.
  0.         0.1       ]]"
9,[0.],[[[0 0 0 1 0]]],[[15.]],[0],[45.],[[0 0 0 0 0]],"[[0.7413528  0.94122803 0.23089799 0.09741282 0.0600768  0.05070387
  0.64411765 0.14768881 0.         0.         0.         1.
  0.         0.11      ]]"
