,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[6.],[[[1 0 0 0 0]]],[[2.]],[4],[0.],[[0 0 0 0 0]],"[[-0.30764687  0.9849804   0.65730888  0.23009999  0.25638139  0.17244771
   0.29455402  0.04651676  0.          0.          0.          1.
   0.          0.02      ]]"
1,[48.],[[[0 0 0 1 0]]],[[16.]],[4],[0.],[[0 0 0 0 0]],"[[-0.30764729  1.         -0.6181131   0.0773548   0.126348    0.18490247
   0.27323097  0.3381637   0.          0.          1.          0.
   0.          0.03      ]]"
2,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[-0.42007983  0.51139218 -0.26544571  0.10976926  0.19176713  0.24278826
   0.20843799  0.24723738  0.          0.          0.          0.
   1.          0.04      ]]"
3,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],"[[ 0.13557336  0.33940327 -0.27061194  0.08639277  0.10626664  0.13529062
   0.30934271  0.36270726  0.          0.          0.          0.
   1.          0.05      ]]"
4,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[57.],[[0 0 0 0 0]],"[[ 0.4638488   0.23280147 -0.32855648  0.06354276  0.06465368  0.08545841
   0.34493798  0.44140717  0.          0.          0.          0.
   1.          0.06      ]]"
5,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],"[[ 0.63947284  0.17731705 -0.39710489  0.04962338  0.04612439  0.06363289
   0.34690765  0.49371168  0.          0.          0.          0.
   1.          0.07      ]]"
6,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],"[[ 0.72954619  0.14620319 -0.45612675  0.04172098  0.03730869  0.05340543
   0.33802485  0.52954006  0.          0.          0.          0.
   1.          0.08      ]]"
7,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[54.],[[0 0 0 0 0]],"[[ 0.77523255  0.1251149  -0.50182796  0.0370785   0.03270261  0.04819285
   0.32710239  0.55492365  0.          0.          0.          1.
   0.          0.09      ]]"
8,[0.],[[[0 0 0 1 0]]],[[14.]],[0],[42.],[[0 0 0 0 0]],"[[ 0.73446596  0.40024775 -0.19871695  0.06261634  0.04912053  0.05802983
   0.46206266  0.36817068  0.          0.          0.          1.
   0.          0.1       ]]"
9,[0.],[[[0 0 0 1 0]]],[[16.]],[0],[48.],[[0 0 0 0 0]],"[[0.71596014 0.58221513 0.02081168 0.08319399 0.05969806 0.06020767
  0.54312563 0.25377464 0.         0.         0.         1.
  0.         0.11      ]]"
