,adv action,condition,git,investment,repay
0,[2],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",10,[15.]
1,[2],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",15,[22.5]
2,[2],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",16,[24.]
3,[3],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",17,[38.25]
4,[4],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",17,[51.]
5,[0],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",18,[0.]
6,[1],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",10,[7.5]
7,[1],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",5,[3.75]
8,[0],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",2,[0.]
9,[2],"""rnd""","('a4e6d4bf858f1d56ee8e80fa02e1ac95447b1168', 'vec')",0,[0.]
