,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[36.],[[[0 0 1 0 0]]],[[12.]],[4],[0.],[[0 0 0 0 0]],"[[-1.71398059e-01  8.72794509e-01 -9.75622237e-01  1.23497320e-03
   5.82788880e-06  1.42179266e-01  5.90049401e-02  7.97575057e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   1.00000000e+00  2.00000000e-01]]"
1,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[54.],[[0 0 0 0 0]],"[[-0.1262732   0.95663768 -0.11768353  0.39414483  0.00117485  0.34123871
   0.07893462  0.18450704  1.          0.          0.          0.
   0.          0.3       ]]"
2,[3.],[[[1 0 0 0 0]]],[[1.]],[4],[0.],[[0 0 0 0 0]],"[[-5.49797177e-01  6.41530514e-01 -1.09853938e-01  1.00560645e-02
   4.92842111e-04  9.71528649e-01  8.46170168e-03  9.46077239e-03
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],"[[-7.43501246e-01  5.77468693e-01  8.65198731e-01  1.58929288e-01
   2.07322892e-02  8.19677770e-01  5.98181679e-04  6.24829772e-05
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[21.],[[[0 1 0 0 0]]],[[7.]],[4],[0.],[[0 0 0 0 0]],"[[-9.92081881e-01 -9.94178593e-01  8.13212037e-01  5.91475964e-06
   4.97344369e-03  9.95019436e-01  1.14958357e-06  7.72790365e-09
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-9.92088974e-01  2.43258297e-01  9.91833925e-01  9.67720803e-03
   1.42695745e-02  9.75996971e-01  5.41916015e-05  2.14952138e-06
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-9.61495280e-01  5.33223927e-01  9.95309711e-01  5.44443019e-02
   1.65939108e-02  9.28793788e-01  1.57635222e-04  1.04524470e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[9.],[[[0 0 1 0 0]]],[[12.]],[1],[27.],[[0 0 0 0 0]],"[[-9.76764798e-01  1.81242630e-01  9.96173620e-01  7.95465242e-03
   1.54722603e-02  9.76523817e-01  4.75823435e-05  1.68622466e-06
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[-9.60331857e-01  5.39197147e-01  9.97908413e-01  5.71988076e-02
   1.68562215e-02  9.25773621e-01  1.60710697e-04  1.07112728e-05
   1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[0.],[[0 0 0 0 0]],"[[9.87406135e-01 2.55192757e-01 9.97905791e-01 9.94233549e-01
  5.61156729e-03 5.08603953e-05 9.56987860e-05 8.31340367e-06
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 1.10000000e+00]]"
