,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[-1.72056332e-01  7.92128980e-01 -9.21293855e-01  1.67426514e-03
   1.20611185e-05  2.28893697e-01  6.75827190e-02  7.01837242e-01
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  2.00000000e-01]]"
1,[33.],[[[0 0 1 0 0]]],[[11.]],[4],[0.],[[0 0 0 0 0]],"[[-2.38761663e-01  8.36960018e-01 -9.57889020e-01  1.12407224e-03
   7.70808674e-06  2.34636143e-01  5.93342632e-02  7.04897821e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   1.00000000e+00  3.00000000e-01]]"
2,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[54.],[[0 0 0 0 0]],"[[-1.92551866e-01  9.43293035e-01 -1.67402387e-01  2.48526528e-01
   9.48664441e-04  4.74848002e-01  7.90697336e-02  1.96607128e-01
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  4.00000000e-01]]"
3,[36.],[[[0 0 1 0 0]]],[[12.]],[4],[0.],[[0 0 0 0 0]],"[[-3.13274145e-01  8.72795105e-01 -9.60806429e-01  9.26210196e-04
   6.49592175e-06  2.78803408e-01  5.38782366e-02  6.66385651e-01
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[-6.94725692e-01  2.48765379e-01  8.67419958e-01  4.52967249e-02
   2.79996470e-02  9.26393211e-01  2.93012214e-04  1.74212237e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  6.00000000e-01]]"
5,[24.],[[[0 0 1 0 0]]],[[11.]],[3],[8.],[[0 0 0 0 0]],"[[-7.07166791e-01  6.69321060e-01 -4.95589256e-01  5.84647700e-04
   3.68228793e-05  9.75220382e-01  6.67952979e-03  1.74785759e-02
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-8.58539999e-01  1.05007738e-02  8.34161580e-01  3.52312601e-03
   1.16569754e-02  9.84755039e-01  6.24050517e-05  2.46585478e-06
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-01]]"
7,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-8.67708087e-01  6.18195295e-01  9.55367684e-01  1.28054619e-01
   1.93328485e-02  8.52253556e-01  3.30231967e-04  2.88427891e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  9.00000000e-01]]"
8,[6.],[[[0 0 1 0 0]]],[[9.]],[1],[20.],[[0 0 0 0 0]],"[[-9.31166291e-01  2.37734407e-01  9.71477747e-01  1.31937061e-02
   1.68573055e-02  9.69871223e-01  7.47431186e-05  3.14723161e-06
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-9.20348287e-01  5.99278986e-01  9.85419512e-01  9.48958620e-02
   1.83430128e-02  8.86507452e-01  2.35439438e-04  1.82173007e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
