,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[36.],[[[0 0 1 0 0]]],[[12.]],[4],[0.],[[0 0 0 0 0]],"[[-1.71398059e-01  8.72794509e-01 -9.75622237e-01  1.23497320e-03
   5.82788880e-06  1.42179266e-01  5.90049401e-02  7.97575057e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   1.00000000e+00  2.00000000e-01]]"
1,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[57.],[[0 0 0 0 0]],"[[-0.1262732   0.95663768 -0.11768353  0.39414483  0.00117485  0.34123871
   0.07893462  0.18450704  0.          0.          1.          0.
   0.          0.3       ]]"
2,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[-2.96572983e-01  7.92153716e-01 -9.03383017e-01  1.24943908e-03
   1.27493895e-05  3.87772471e-01  5.81781492e-02  5.52787244e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   1.00000000e+00  4.00000000e-01]]"
3,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[57.],[[0 0 0 0 0]],"[[-2.52150387e-01  9.28469539e-01 -2.00947911e-01  1.57224566e-01
   7.61563249e-04  5.88941336e-01  7.12664947e-02  1.81806117e-01
   1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-01]]"
4,[0.],[[[1 0 0 0 0]]],[[0.001]],[4],[0.],[[0 0 0 0 0]],"[[ 0.12313512  0.86704665 -0.16901551  0.50560945  0.00118733  0.14671585
   0.0998443   0.24664301  0.          0.          1.          0.
   0.          0.6       ]]"
5,[27.],[[[0 0 1 0 0]]],[[9.]],[4],[0.],[[0 0 0 0 0]],"[[ 2.37759203e-03  7.37165213e-01 -8.54510427e-01  4.11976082e-03
   2.44269049e-05  1.53785869e-01  8.68574306e-02  7.55212545e-01
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  7.00000000e-01]]"
6,[33.],[[[0 0 1 0 0]]],[[11.]],[4],[0.],[[0 0 0 0 0]],"[[-4.52786162e-02  8.36971879e-01 -9.57792401e-01  1.83538592e-03
   7.34822970e-06  9.37013254e-02  6.54717386e-02  8.38984191e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   1.00000000e+00  8.00000000e-01]]"
7,[27.],[[[0 0 0 0 1]]],[[18.]],[2],[27.],[[0 0 0 0 0]],"[[-5.09491116e-02  9.98555839e-01 -5.76946557e-01  3.85787934e-02
   7.13504851e-05  1.40084699e-01  9.96304005e-02  7.21634686e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   1.00000000e+00  9.00000000e-01]]"
8,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[51.],[[0 0 0 0 0]],"[[ 9.39986110e-03  9.98825788e-01 -1.55460745e-01  5.01053452e-01
   8.20784539e-04  1.54941365e-01  8.82405117e-02  2.54943818e-01
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[36.],[[0 0 0 0 0]],"[[-5.87060571e-01  9.36391473e-01  9.16355014e-01  8.28319371e-01
   1.10984799e-02  1.59615040e-01  8.15375941e-04  1.51766086e-04
   1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
