,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[27.],[[[0 0 1 0 0]]],[[9.]],[4],[0.],[[0 0 0 0 0]],"[[-1.72488019e-01  7.36818492e-01 -8.59539092e-01  2.36453698e-03
   2.28275712e-05  3.23293805e-01  7.32536763e-02  6.01065218e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   1.00000000e+00  2.00000000e-01]]"
1,[28.],[[[0 0 0 0 1]]],[[19.]],[2],[28.],[[0 0 0 0 0]],"[[-1.76199660e-01  9.98678565e-01 -6.29020870e-01  1.90348793e-02
   4.95479144e-05  2.20596790e-01  8.68956372e-02  6.73423171e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   1.00000000e+00  3.00000000e-01]]"
2,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[51.],[[0 0 0 0 0]],"[[-9.19749439e-02  9.98199224e-01 -2.66401410e-01  2.47372493e-01
   5.32181060e-04  2.73284197e-01  1.05116010e-01  3.73695046e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   1.00000000e+00  4.00000000e-01]]"
3,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[57.],[[0 0 0 0 0]],"[[-0.02024193  0.99911171 -0.07144901  0.61148602  0.00109657  0.15652232
   0.06856523  0.16232988  0.          0.          1.          0.
   0.          0.5       ]]"
4,[36.],[[[0 0 1 0 0]]],[[12.]],[4],[0.],[[0 0 0 0 0]],"[[-1.62502289e-01  8.72795820e-01 -9.61304307e-01  1.40880537e-03
   6.49627009e-06  1.41931087e-01  6.05980903e-02  7.96055555e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   1.00000000e+00  6.00000000e-01]]"
5,[27.],[[[0 0 0 0 1]]],[[18.]],[2],[27.],[[0 0 0 0 0]],"[[-1.69758722e-01  9.98555779e-01 -6.14861488e-01  2.14607958e-02
   5.49939141e-05  2.21878588e-01  8.87467116e-02  6.67858899e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   1.00000000e+00  7.00000000e-01]]"
6,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[51.],[[0 0 0 0 0]],"[[-8.68068039e-02  9.98244643e-01 -2.57881939e-01  2.61919588e-01
   5.55843697e-04  2.67448723e-01  1.04570672e-01  3.65505219e-01
   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
   1.00000000e+00  8.00000000e-01]]"
7,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[54.],[[0 0 0 0 0]],"[[-0.01593395  0.99914169 -0.06458703  0.62603241  0.00110998  0.15024634
   0.06673974  0.15587154  1.          0.          0.          0.
   0.          0.9       ]]"
8,[9.],[[[1 0 0 0 0]]],[[3.]],[4],[0.],[[0 0 0 0 0]],"[[-9.81864691e-01  1.80401161e-01 -1.11326501e-01  3.84144369e-05
   6.71198359e-05  9.99616504e-01  1.95490051e-04  8.23092050e-05
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.00000000e+00]]"
9,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-9.84762549e-01 -1.48965061e-01  8.64686847e-01  7.03916885e-04
   7.54103344e-03  9.91736233e-01  1.83560878e-05  4.87126727e-07
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  1.10000000e+00]]"
